,wavenumber,absorbance
,wavenumber,absorbance
0.0,3747.24323,0.00212
1.0,3745.31464,0.00607
2.0,3743.38605,0.00028
3.0,3741.45747,0.0
4.0,3739.52888,0.00526
5.0,3737.6003,0.00726
6.0,3735.67171,0.00601
7.0,3733.74312,0.00432
8.0,3731.81454,0.00426
9.0,3729.88595,0.00505
10.0,3727.95736,0.00777
11.0,3726.02878,0.0088
12.0,3724.10019,0.00837
13.0,3722.17161,0.00985
14.0,3720.24302,0.01039
15.0,3718.31443,0.01263
16.0,3716.38585,0.01509
17.0,3714.45726,0.01836
18.0,3712.52867,0.02106
19.0,3710.60009,0.02003
20.0,3708.6715,0.02252
21.0,3706.74291,0.02581
22.0,3704.81433,0.03022
23.0,3702.88574,0.03407
24.0,3700.95716,0.03451
25.0,3699.02857,0.03649
26.0,3697.09998,0.03808
27.0,3695.1714,0.03939
28.0,3693.24281,0.04034
29.0,3691.31422,0.04184
30.0,3689.38564,0.04168
31.0,3687.45705,0.03881
32.0,3685.52846,0.04094
33.0,3683.59988,0.04493
34.0,3681.67129,0.04853
35.0,3679.74271,0.05158
36.0,3677.81412,0.05661
37.0,3675.88553,0.05925
38.0,3673.95695,0.05797
39.0,3672.02836,0.06472
40.0,3670.09977,0.06881
41.0,3668.17119,0.06918
42.0,3666.2426,0.07443
43.0,3664.31402,0.07926
44.0,3662.38543,0.08357
45.0,3660.45684,0.087
46.0,3658.52826,0.09152
47.0,3656.59967,0.0944
48.0,3654.67108,0.09493
49.0,3652.7425,0.10046
50.0,3650.81391,0.10486
51.0,3648.88532,0.10422
52.0,3646.95674,0.10411
53.0,3645.02815,0.10759
54.0,3643.09957,0.11205
55.0,3641.17098,0.1146
56.0,3639.24239,0.11683
57.0,3637.31381,0.11916
58.0,3635.38522,0.12204
59.0,3633.45663,0.1246
60.0,3631.52805,0.12848
61.0,3629.59946,0.13078
62.0,3627.67088,0.12693
63.0,3625.74229,0.12856
64.0,3623.8137,0.13238
65.0,3621.88512,0.13418
66.0,3619.95653,0.13411
67.0,3618.02794,0.13031
68.0,3616.09936,0.12992
69.0,3614.17077,0.13022
70.0,3612.24218,0.1286
71.0,3610.3136,0.1283
72.0,3608.38501,0.12664
73.0,3606.45643,0.12462
74.0,3604.52784,0.1248
75.0,3602.59925,0.12554
76.0,3600.67067,0.12506
77.0,3598.74208,0.12452
78.0,3596.81349,0.12457
79.0,3594.88491,0.12399
80.0,3592.95632,0.12311
81.0,3591.02774,0.124
82.0,3589.09915,0.12557
83.0,3587.17056,0.12411
84.0,3585.24198,0.12304
85.0,3583.31339,0.12454
86.0,3581.3848,0.12567
87.0,3579.45622,0.12636
88.0,3577.52763,0.12709
89.0,3575.59904,0.12797
90.0,3573.67046,0.12866
91.0,3571.74187,0.12973
92.0,3569.81329,0.13194
93.0,3567.8847,0.13269
94.0,3565.95611,0.13154
95.0,3564.02753,0.13218
96.0,3562.09894,0.13394
97.0,3560.17035,0.13506
98.0,3558.24177,0.13623
99.0,3556.31318,0.13751
100.0,3554.38459,0.13886
101.0,3552.45601,0.13969
102.0,3550.52742,0.14027
103.0,3548.59884,0.14193
104.0,3546.67025,0.14312
105.0,3544.74166,0.14357
106.0,3542.81308,0.14443
107.0,3540.88449,0.1456
108.0,3538.9559,0.14704
109.0,3537.02732,0.14825
110.0,3535.09873,0.14919
111.0,3533.17015,0.15015
112.0,3531.24156,0.15132
113.0,3529.31297,0.15242
114.0,3527.38439,0.15326
115.0,3525.4558,0.1543
116.0,3523.52721,0.15513
117.0,3521.59863,0.15587
118.0,3519.67004,0.15705
119.0,3517.74145,0.15828
120.0,3515.81287,0.15927
121.0,3513.88428,0.16036
122.0,3511.9557,0.16145
123.0,3510.02711,0.16224
124.0,3508.09852,0.16288
125.0,3506.16994,0.16379
126.0,3504.24135,0.16481
127.0,3502.31276,0.16526
128.0,3500.38418,0.16595
129.0,3498.45559,0.16706
130.0,3496.52701,0.16797
131.0,3494.59842,0.16886
132.0,3492.66983,0.16979
133.0,3490.74125,0.17096
134.0,3488.81266,0.17181
135.0,3486.88407,0.17228
136.0,3484.95549,0.17304
137.0,3483.0269,0.17389
138.0,3481.09831,0.17481
139.0,3479.16973,0.17567
140.0,3477.24114,0.17643
141.0,3475.31256,0.17694
142.0,3473.38397,0.17737
143.0,3471.45538,0.17795
144.0,3469.5268,0.17877
145.0,3467.59821,0.17965
146.0,3465.66962,0.18027
147.0,3463.74104,0.1809
148.0,3461.81245,0.18129
149.0,3459.88386,0.18185
150.0,3457.95528,0.18259
151.0,3456.02669,0.18319
152.0,3454.09811,0.18404
153.0,3452.16952,0.18471
154.0,3450.24093,0.18555
155.0,3448.31235,0.18624
156.0,3446.38376,0.18636
157.0,3444.45517,0.18679
158.0,3442.52659,0.18752
159.0,3440.598,0.18831
160.0,3438.66942,0.18895
161.0,3436.74083,0.1894
162.0,3434.81224,0.18978
163.0,3432.88366,0.19014
164.0,3430.95507,0.19063
165.0,3429.02648,0.19139
166.0,3427.0979,0.19213
167.0,3425.16931,0.19254
168.0,3423.24072,0.19296
169.0,3421.31214,0.19314
170.0,3419.38355,0.19319
171.0,3417.45497,0.19353
172.0,3415.52638,0.194
173.0,3413.59779,0.1946
174.0,3411.66921,0.19497
175.0,3409.74062,0.19533
176.0,3407.81203,0.19576
177.0,3405.88345,0.19608
178.0,3403.95486,0.19632
179.0,3402.02628,0.19631
180.0,3400.09769,0.19638
181.0,3398.1691,0.19653
182.0,3396.24052,0.19688
183.0,3394.31193,0.19733
184.0,3392.38334,0.19739
185.0,3390.45476,0.19761
186.0,3388.52617,0.19814
187.0,3386.59758,0.19848
188.0,3384.669,0.19853
189.0,3382.74041,0.19844
190.0,3380.81183,0.19864
191.0,3378.88324,0.19908
192.0,3376.95465,0.19938
193.0,3375.02607,0.19953
194.0,3373.09748,0.1996
195.0,3371.16889,0.19954
196.0,3369.24031,0.19963
197.0,3367.31172,0.19996
198.0,3365.38314,0.20028
199.0,3363.45455,0.20065
200.0,3361.52596,0.20095
201.0,3359.59738,0.20119
202.0,3357.66879,0.2015
203.0,3355.7402,0.20167
204.0,3353.81162,0.20166
205.0,3351.88303,0.20175
206.0,3349.95444,0.20186
