,wavenumber,absorbance
,wavenumber,absorbance
0.0,3747.24323,0.0
1.0,3745.31464,0.00105
2.0,3743.38605,0.00081
3.0,3741.45747,0.00101
4.0,3739.52888,0.00228
5.0,3737.6003,0.00303
6.0,3735.67171,0.0032
7.0,3733.74312,0.00345
8.0,3731.81454,0.00401
9.0,3729.88595,0.00448
10.0,3727.95736,0.00536
11.0,3726.02878,0.00637
12.0,3724.10019,0.00715
13.0,3722.17161,0.00834
14.0,3720.24302,0.00981
15.0,3718.31443,0.01189
16.0,3716.38585,0.01404
17.0,3714.45726,0.01659
18.0,3712.52867,0.01972
19.0,3710.60009,0.0225
20.0,3708.6715,0.02562
21.0,3706.74291,0.02889
22.0,3704.81433,0.03247
23.0,3702.88574,0.0362
24.0,3700.95716,0.0393
25.0,3699.02857,0.04176
26.0,3697.09998,0.04303
27.0,3695.1714,0.04376
28.0,3693.24281,0.04418
29.0,3691.31422,0.04472
30.0,3689.38564,0.04566
31.0,3687.45705,0.04679
32.0,3685.52846,0.04895
33.0,3683.59988,0.05178
34.0,3681.67129,0.05496
35.0,3679.74271,0.05841
36.0,3677.81412,0.06259
37.0,3675.88553,0.06686
38.0,3673.95695,0.07064
39.0,3672.02836,0.07546
40.0,3670.09977,0.08038
41.0,3668.17119,0.08491
42.0,3666.2426,0.08979
43.0,3664.31402,0.09447
44.0,3662.38543,0.09904
45.0,3660.45684,0.10367
46.0,3658.52826,0.10852
47.0,3656.59967,0.11291
48.0,3654.67108,0.11652
49.0,3652.7425,0.12047
50.0,3650.81391,0.12436
51.0,3648.88532,0.12763
52.0,3646.95674,0.13074
53.0,3645.02815,0.13414
54.0,3643.09957,0.13756
55.0,3641.17098,0.14072
56.0,3639.24239,0.14373
57.0,3637.31381,0.14671
58.0,3635.38522,0.15003
59.0,3633.45663,0.15326
60.0,3631.52805,0.15663
61.0,3629.59946,0.16003
62.0,3627.67088,0.16216
63.0,3625.74229,0.16386
64.0,3623.8137,0.16526
65.0,3621.88512,0.16595
