,wavenumber,absorbance
,wavenumber,absorbance
0.0,3747.24323,0.00135
1.0,3745.31464,0.0039
2.0,3743.38605,0.00014
3.0,3741.45747,0.0
4.0,3739.52888,0.00356
5.0,3737.6003,0.00476
6.0,3735.67171,0.00419
7.0,3733.74312,0.00344
8.0,3731.81454,0.00349
9.0,3729.88595,0.00389
10.0,3727.95736,0.00582
11.0,3726.02878,0.00694
12.0,3724.10019,0.00725
13.0,3722.17161,0.00883
14.0,3720.24302,0.0097
15.0,3718.31443,0.01178
16.0,3716.38585,0.01414
17.0,3714.45726,0.01746
18.0,3712.52867,0.02063
19.0,3710.60009,0.02137
20.0,3708.6715,0.02422
21.0,3706.74291,0.02748
22.0,3704.81433,0.03152
23.0,3702.88574,0.03543
24.0,3700.95716,0.03731
25.0,3699.02857,0.03957
26.0,3697.09998,0.04087
27.0,3695.1714,0.04192
28.0,3693.24281,0.04256
29.0,3691.31422,0.04393
30.0,3689.38564,0.04461
31.0,3687.45705,0.04359
32.0,3685.52846,0.04579
33.0,3683.59988,0.04935
34.0,3681.67129,0.05291
35.0,3679.74271,0.05643
36.0,3677.81412,0.06143
37.0,3675.88553,0.06477
38.0,3673.95695,0.06593
39.0,3672.02836,0.07214
40.0,3670.09977,0.07649
41.0,3668.17119,0.07865
42.0,3666.2426,0.08392
43.0,3664.31402,0.08873
44.0,3662.38543,0.09334
45.0,3660.45684,0.09749
46.0,3658.52826,0.10224
47.0,3656.59967,0.1059
48.0,3654.67108,0.10782
49.0,3652.7425,0.1126
50.0,3650.81391,0.11677
51.0,3648.88532,0.11784
52.0,3646.95674,0.11905
53.0,3645.02815,0.12252
54.0,3643.09957,0.12661
55.0,3641.17098,0.12955
56.0,3639.24239,0.13232
57.0,3637.31381,0.13511
58.0,3635.38522,0.13827
59.0,3633.45663,0.14101
60.0,3631.52805,0.14467
61.0,3629.59946,0.14729
62.0,3627.67088,0.14594
63.0,3625.74229,0.14751
64.0,3623.8137,0.15016
65.0,3621.88512,0.15145
66.0,3619.95653,0.1517
67.0,3618.02794,0.14918
68.0,3616.09936,0.14814
69.0,3614.17077,0.1479
70.0,3612.24218,0.14684
71.0,3610.3136,0.14627
72.0,3608.38501,0.1448
73.0,3606.45643,0.14354
