,wavenumber,absorbance
,wavenumber,absorbance
0.0,3747.24323,0.0
1.0,3745.31464,0.00057
2.0,3743.38605,0.00103
3.0,3741.45747,0.00142
4.0,3739.52888,0.00183
5.0,3737.6003,0.00229
6.0,3735.67171,0.00297
7.0,3733.74312,0.00349
8.0,3731.81454,0.00408
9.0,3729.88595,0.00459
10.0,3727.95736,0.00524
11.0,3726.02878,0.00626
12.0,3724.10019,0.00748
13.0,3722.17161,0.00894
14.0,3720.24302,0.01051
15.0,3718.31443,0.01256
16.0,3716.38585,0.01498
17.0,3714.45726,0.01773
18.0,3712.52867,0.02096
19.0,3710.60009,0.02428
20.0,3708.6715,0.02785
21.0,3706.74291,0.03144
22.0,3704.81433,0.03505
23.0,3702.88574,0.03892
24.0,3700.95716,0.04231
25.0,3699.02857,0.0448
26.0,3697.09998,0.04623
27.0,3695.1714,0.04684
28.0,3693.24281,0.047
29.0,3691.31422,0.04757
30.0,3689.38564,0.0489
31.0,3687.45705,0.05035
32.0,3685.52846,0.05219
33.0,3683.59988,0.05474
34.0,3681.67129,0.05799
35.0,3679.74271,0.06168
36.0,3677.81412,0.0659
37.0,3675.88553,0.07077
38.0,3673.95695,0.07559
39.0,3672.02836,0.08042
40.0,3670.09977,0.08583
41.0,3668.17119,0.09109
42.0,3666.2426,0.09603
43.0,3664.31402,0.10101
44.0,3662.38543,0.10614
45.0,3660.45684,0.11134
46.0,3658.52826,0.11618
47.0,3656.59967,0.12078
48.0,3654.67108,0.12497
49.0,3652.7425,0.12884
50.0,3650.81391,0.13271
51.0,3648.88532,0.13653
52.0,3646.95674,0.1401
53.0,3645.02815,0.14338
54.0,3643.09957,0.14671
55.0,3641.17098,0.14998
56.0,3639.24239,0.15316
57.0,3637.31381,0.1564
58.0,3635.38522,0.15981
59.0,3633.45663,0.16346
60.0,3631.52805,0.1669
61.0,3629.59946,0.17
62.0,3627.67088,0.17243
63.0,3625.74229,0.17409
64.0,3623.8137,0.17511
65.0,3621.88512,0.17565
66.0,3619.95653,0.17558
