,wavenumber,absorbance
,wavenumber,absorbance
0.0,3747.24323,0.00029
1.0,3745.31464,0.00153
2.0,3743.38605,0.0
3.0,3741.45747,0.00015
4.0,3739.52888,0.00185
5.0,3737.6003,0.00248
6.0,3735.67171,0.00234
7.0,3733.74312,0.00211
8.0,3731.81454,0.00256
9.0,3729.88595,0.00306
10.0,3727.95736,0.00409
11.0,3726.02878,0.00483
12.0,3724.10019,0.0051
13.0,3722.17161,0.00606
14.0,3720.24302,0.00707
15.0,3718.31443,0.00884
16.0,3716.38585,0.01055
17.0,3714.45726,0.01261
18.0,3712.52867,0.01477
19.0,3710.60009,0.01608
20.0,3708.6715,0.01854
21.0,3706.74291,0.02122
22.0,3704.81433,0.02419
23.0,3702.88574,0.02698
24.0,3700.95716,0.02887
25.0,3699.02857,0.03086
26.0,3697.09998,0.03198
27.0,3695.1714,0.03281
28.0,3693.24281,0.03359
29.0,3691.31422,0.0348
30.0,3689.38564,0.03569
31.0,3687.45705,0.03594
32.0,3685.52846,0.03788
33.0,3683.59988,0.04064
34.0,3681.67129,0.04355
35.0,3679.74271,0.04654
36.0,3677.81412,0.05036
37.0,3675.88553,0.05373
38.0,3673.95695,0.05635
39.0,3672.02836,0.06094
40.0,3670.09977,0.06484
41.0,3668.17119,0.06794
42.0,3666.2426,0.0723
43.0,3664.31402,0.07649
44.0,3662.38543,0.08045
45.0,3660.45684,0.08434
46.0,3658.52826,0.0884
47.0,3656.59967,0.0917
48.0,3654.67108,0.0944
49.0,3652.7425,0.09817
50.0,3650.81391,0.10143
51.0,3648.88532,0.10357
52.0,3646.95674,0.10578
53.0,3645.02815,0.10873
54.0,3643.09957,0.11184
55.0,3641.17098,0.11452
56.0,3639.24239,0.11736
57.0,3637.31381,0.12016
58.0,3635.38522,0.12296
59.0,3633.45663,0.12566
60.0,3631.52805,0.12864
61.0,3629.59946,0.13105
62.0,3627.67088,0.1317
63.0,3625.74229,0.13325
64.0,3623.8137,0.13518
65.0,3621.88512,0.13645
66.0,3619.95653,0.13685
67.0,3618.02794,0.13567
68.0,3616.09936,0.13512
69.0,3614.17077,0.13481
70.0,3612.24218,0.13403
71.0,3610.3136,0.13383
72.0,3608.38501,0.13338
73.0,3606.45643,0.13284
74.0,3604.52784,0.13285
75.0,3602.59925,0.13289
76.0,3600.67067,0.13274
77.0,3598.74208,0.13265
78.0,3596.81349,0.13274
79.0,3594.88491,0.13287
80.0,3592.95632,0.13287
81.0,3591.02774,0.13337
82.0,3589.09915,0.13406
83.0,3587.17056,0.13397
84.0,3585.24198,0.13399
85.0,3583.31339,0.13473
86.0,3581.3848,0.1358
87.0,3579.45622,0.13685
88.0,3577.52763,0.13764
89.0,3575.59904,0.13842
90.0,3573.67046,0.13944
91.0,3571.74187,0.14084
92.0,3569.81329,0.14224
93.0,3567.8847,0.14296
94.0,3565.95611,0.14349
95.0,3564.02753,0.14462
96.0,3562.09894,0.14595
97.0,3560.17035,0.14712
98.0,3558.24177,0.14824
99.0,3556.31318,0.14925
100.0,3554.38459,0.15035
101.0,3552.45601,0.15141
102.0,3550.52742,0.15256
103.0,3548.59884,0.15395
104.0,3546.67025,0.15504
105.0,3544.74166,0.15613
106.0,3542.81308,0.15723
107.0,3540.88449,0.15834
108.0,3538.9559,0.15965
109.0,3537.02732,0.1607
110.0,3535.09873,0.16173
111.0,3533.17015,0.16301
112.0,3531.24156,0.16435
113.0,3529.31297,0.16545
114.0,3527.38439,0.16625
115.0,3525.4558,0.1672
116.0,3523.52721,0.16821
117.0,3521.59863,0.16929
118.0,3519.67004,0.17047
119.0,3517.74145,0.17154
120.0,3515.81287,0.1726
121.0,3513.88428,0.17374
122.0,3511.9557,0.17481
123.0,3510.02711,0.17567
124.0,3508.09852,0.17657
125.0,3506.16994,0.17774
126.0,3504.24135,0.17893
127.0,3502.31276,0.17983
128.0,3500.38418,0.18074
129.0,3498.45559,0.18177
130.0,3496.52701,0.1827
131.0,3494.59842,0.18376
132.0,3492.66983,0.18485
133.0,3490.74125,0.18579
134.0,3488.81266,0.18653
135.0,3486.88407,0.1873
136.0,3484.95549,0.18834
137.0,3483.0269,0.18938
138.0,3481.09831,0.19019
139.0,3479.16973,0.19086
140.0,3477.24114,0.19177
141.0,3475.31256,0.19275
142.0,3473.38397,0.19358
143.0,3471.45538,0.19438
144.0,3469.5268,0.1952
145.0,3467.59821,0.19593
146.0,3465.66962,0.1965
147.0,3463.74104,0.19738
148.0,3461.81245,0.19821
149.0,3459.88386,0.19874
150.0,3457.95528,0.19943
151.0,3456.02669,0.20012
152.0,3454.09811,0.20088
153.0,3452.16952,0.20179
154.0,3450.24093,0.20252
155.0,3448.31235,0.203
156.0,3446.38376,0.20344
157.0,3444.45517,0.20398
158.0,3442.52659,0.20467
159.0,3440.598,0.20537
160.0,3438.66942,0.20592
161.0,3436.74083,0.20648
162.0,3434.81224,0.20703
163.0,3432.88366,0.20751
164.0,3430.95507,0.20802
165.0,3429.02648,0.20859
166.0,3427.0979,0.20922
167.0,3425.16931,0.20973
168.0,3423.24072,0.21007
169.0,3421.31214,0.21034
170.0,3419.38355,0.21075
171.0,3417.45497,0.21132
172.0,3415.52638,0.21181
173.0,3413.59779,0.21214
174.0,3411.66921,0.21241
175.0,3409.74062,0.21275
176.0,3407.81203,0.21312
177.0,3405.88345,0.2135
178.0,3403.95486,0.21391
179.0,3402.02628,0.21421
180.0,3400.09769,0.21432
181.0,3398.1691,0.21443
182.0,3396.24052,0.21462
183.0,3394.31193,0.21482
184.0,3392.38334,0.21502
185.0,3390.45476,0.21527
186.0,3388.52617,0.21556
187.0,3386.59758,0.2156
188.0,3384.669,0.21568
189.0,3382.74041,0.21604
190.0,3380.81183,0.21629
191.0,3378.88324,0.21639
192.0,3376.95465,0.21651
193.0,3375.02607,0.21663
194.0,3373.09748,0.21659
195.0,3371.16889,0.21665
196.0,3369.24031,0.21689
197.0,3367.31172,0.21703
198.0,3365.38314,0.21722
199.0,3363.45455,0.21725
200.0,3361.52596,0.21716
201.0,3359.59738,0.21733
202.0,3357.66879,0.21754
203.0,3355.7402,0.21765
204.0,3353.81162,0.2177
205.0,3351.88303,0.21765
206.0,3349.95444,0.21754
207.0,3348.02586,0.21762
208.0,3346.09727,0.21779
209.0,3344.16869,0.21786
210.0,3342.2401,0.21787
211.0,3340.31151,0.21766
212.0,3338.38293,0.21742
213.0,3336.45434,0.2174
214.0,3334.52575,0.21746
215.0,3332.59717,0.21738
