,wavenumber,absorbance
,wavenumber,absorbance
0.0,3747.24323,0.0
1.0,3745.31464,0.00156
2.0,3743.38605,0.00019
3.0,3741.45747,0.00038
4.0,3739.52888,0.00249
5.0,3737.6003,0.00334
6.0,3735.67171,0.00339
7.0,3733.74312,0.00339
8.0,3731.81454,0.00373
9.0,3729.88595,0.00419
10.0,3727.95736,0.00548
11.0,3726.02878,0.00658
12.0,3724.10019,0.0072
13.0,3722.17161,0.00848
14.0,3720.24302,0.00967
15.0,3718.31443,0.01148
16.0,3716.38585,0.0136
17.0,3714.45726,0.01642
18.0,3712.52867,0.01913
19.0,3710.60009,0.02073
20.0,3708.6715,0.02359
21.0,3706.74291,0.02691
22.0,3704.81433,0.03049
23.0,3702.88574,0.03378
24.0,3700.95716,0.03609
25.0,3699.02857,0.03838
26.0,3697.09998,0.0398
27.0,3695.1714,0.04074
28.0,3693.24281,0.04126
29.0,3691.31422,0.0423
30.0,3689.38564,0.04332
31.0,3687.45705,0.04366
32.0,3685.52846,0.04563
33.0,3683.59988,0.04858
34.0,3681.67129,0.05162
35.0,3679.74271,0.05475
36.0,3677.81412,0.05892
37.0,3675.88553,0.06234
38.0,3673.95695,0.06468
39.0,3672.02836,0.06944
40.0,3670.09977,0.07347
41.0,3668.17119,0.0766
42.0,3666.2426,0.08113
43.0,3664.31402,0.08531
44.0,3662.38543,0.08933
45.0,3660.45684,0.09307
46.0,3658.52826,0.09702
47.0,3656.59967,0.1006
48.0,3654.67108,0.10357
49.0,3652.7425,0.1075
50.0,3650.81391,0.11078
51.0,3648.88532,0.11276
52.0,3646.95674,0.1149
53.0,3645.02815,0.11791
54.0,3643.09957,0.12106
55.0,3641.17098,0.12375
56.0,3639.24239,0.12638
57.0,3637.31381,0.12898
58.0,3635.38522,0.13169
59.0,3633.45663,0.13432
60.0,3631.52805,0.13748
61.0,3629.59946,0.13991
62.0,3627.67088,0.14046
63.0,3625.74229,0.14191
64.0,3623.8137,0.14364
65.0,3621.88512,0.14475
