,wavenumber,absorbance
,wavenumber,absorbance
0.0,3747.24323,0.0
1.0,3745.31464,0.00182
2.0,3743.38605,0.0004
3.0,3741.45747,0.00025
4.0,3739.52888,0.00227
5.0,3737.6003,0.00328
6.0,3735.67171,0.00341
7.0,3733.74312,0.00345
8.0,3731.81454,0.00372
9.0,3729.88595,0.00407
10.0,3727.95736,0.00541
11.0,3726.02878,0.00651
12.0,3724.10019,0.00703
13.0,3722.17161,0.00835
14.0,3720.24302,0.00958
15.0,3718.31443,0.01144
16.0,3716.38585,0.01354
17.0,3714.45726,0.01629
18.0,3712.52867,0.01924
19.0,3710.60009,0.02093
20.0,3708.6715,0.02353
21.0,3706.74291,0.02659
22.0,3704.81433,0.03014
23.0,3702.88574,0.03349
24.0,3700.95716,0.03562
25.0,3699.02857,0.03778
26.0,3697.09998,0.03926
27.0,3695.1714,0.04038
28.0,3693.24281,0.04112
29.0,3691.31422,0.04241
30.0,3689.38564,0.04369
31.0,3687.45705,0.04392
32.0,3685.52846,0.0458
33.0,3683.59988,0.04875
34.0,3681.67129,0.05184
35.0,3679.74271,0.05489
36.0,3677.81412,0.05895
37.0,3675.88553,0.06261
38.0,3673.95695,0.06487
39.0,3672.02836,0.06944
40.0,3670.09977,0.07337
41.0,3668.17119,0.07618
42.0,3666.2426,0.08034
43.0,3664.31402,0.08423
44.0,3662.38543,0.08818
45.0,3660.45684,0.09181
46.0,3658.52826,0.09562
47.0,3656.59967,0.09905
48.0,3654.67108,0.1016
49.0,3652.7425,0.1054
50.0,3650.81391,0.10881
51.0,3648.88532,0.11069
52.0,3646.95674,0.11249
53.0,3645.02815,0.11525
54.0,3643.09957,0.11822
55.0,3641.17098,0.12089
56.0,3639.24239,0.12361
57.0,3637.31381,0.126
58.0,3635.38522,0.12853
59.0,3633.45663,0.13098
60.0,3631.52805,0.1342
61.0,3629.59946,0.13686
62.0,3627.67088,0.13695
63.0,3625.74229,0.13829
64.0,3623.8137,0.14044
65.0,3621.88512,0.14192
