,wavenumber,absorbance
0,3747.24323,0.0
1,3745.31464,0.00149
2,3743.38605,0.00067
3,3741.45747,0.0006
4,3739.52888,0.00214
5,3737.6003,0.0031
6,3735.67171,0.00335
7,3733.74312,0.00337
8,3731.81454,0.00375
9,3729.88595,0.00421
10,3727.95736,0.0053
11,3726.02878,0.00635
12,3724.10019,0.00713
13,3722.17161,0.00859
14,3720.24302,0.00993
15,3718.31443,0.01178
16,3716.38585,0.01408
17,3714.45726,0.01687
18,3712.52867,0.01987
19,3710.60009,0.02219
20,3708.6715,0.02519
21,3706.74291,0.02847
22,3704.81433,0.03223
23,3702.88574,0.0358
24,3700.95716,0.03813
25,3699.02857,0.0402
26,3697.09998,0.04141
27,3695.1714,0.04232
28,3693.24281,0.04296
29,3691.31422,0.04376
30,3689.38564,0.04483
31,3687.45705,0.04539
32,3685.52846,0.04721
33,3683.59988,0.05008
34,3681.67129,0.05317
35,3679.74271,0.05648
36,3677.81412,0.06074
37,3675.88553,0.06485
38,3673.95695,0.06802
39,3672.02836,0.07281
40,3670.09977,0.07749
41,3668.17119,0.08116
42,3666.2426,0.08569
43,3664.31402,0.09017
44,3662.38543,0.0945
45,3660.45684,0.09875
46,3658.52826,0.10312
47,3656.59967,0.10697
48,3654.67108,0.1099
49,3652.7425,0.11373
50,3650.81391,0.11747
51,3648.88532,0.11997
52,3646.95674,0.12228
53,3645.02815,0.12517
54,3643.09957,0.12838
55,3641.17098,0.13146
56,3639.24239,0.13424
57,3637.31381,0.13675
58,3635.38522,0.13972
59,3633.45663,0.14257
60,3631.52805,0.14544
61,3629.59946,0.14815
62,3627.67088,0.14925
63,3625.74229,0.15059
64,3623.8137,0.15213
65,3621.88512,0.15306
66,3619.95653,0.15316
67,3618.02794,0.15161
68,3616.09936,0.15019
69,3614.17077,0.14919
70,3612.24218,0.14808
71,3610.3136,0.14736
72,3608.38501,0.14634
73,3606.45643,0.14503
74,3604.52784,0.14431
75,3602.59925,0.144
76,3600.67067,0.14359
77,3598.74208,0.14308
78,3596.81349,0.14265
79,3594.88491,0.14228
80,3592.95632,0.14179
81,3591.02774,0.14168
82,3589.09915,0.14186
83,3587.17056,0.14167
84,3585.24198,0.14155
85,3583.31339,0.14188
86,3581.3848,0.14245
87,3579.45622,0.14314
88,3577.52763,0.14385
89,3575.59904,0.14448
90,3573.67046,0.1451
91,3571.74187,0.14598
92,3569.81329,0.14703
93,3567.8847,0.14795
94,3565.95611,0.14854
95,3564.02753,0.14944
96,3562.09894,0.15079
