,wavenumber,absorbance
0,7496.97825,0.00149
1,7495.04952,0.00277
2,7493.12079,0.00137
3,7491.19206,-0.00125
4,7489.26333,-0.00296
5,7487.33459,-0.00163
6,7485.40586,0.00266
7,7483.47713,0.00564
8,7481.5484,0.0039
9,7479.61967,-0.00101
10,7477.69094,-0.00496
11,7475.76221,-0.00437
12,7473.83348,0.00033
13,7471.90474,0.00486
14,7469.97601,0.00545
15,7468.04728,0.00336
16,7466.11855,0.00298
17,7464.18982,0.0048
18,7462.26109,0.00622
19,7460.33236,0.00525
20,7458.40363,0.00251
21,7456.47489,0.00082
22,7454.54616,0.00107
23,7452.61743,0.00219
24,7450.6887,0.00309
25,7448.75997,0.0036
26,7446.83124,0.00472
27,7444.90251,0.00601
28,7442.97378,0.00693
29,7441.04504,0.00756
30,7439.11631,0.00669
31,7437.18758,0.0043
32,7435.25885,0.00169
33,7433.33012,0.00023
34,7431.40139,0.00206
35,7429.47266,0.00523
36,7427.54393,0.00484
37,7425.6152,0.00237
38,7423.68646,0.00158
39,7421.75773,0.00148
40,7419.829,0.00077
41,7417.90027,6e-05
42,7415.97154,7e-05
43,7414.04281,0.00123
44,7412.11408,0.00314
45,7410.18535,0.00494
46,7408.25661,0.00469
47,7406.32788,0.00096
48,7404.39915,-0.00264
49,7402.47042,-0.00236
50,7400.54169,-0.00109
51,7398.61296,-0.00156
52,7396.68423,-0.00167
53,7394.7555,-0.00076
54,7392.82676,-0.00035
55,7390.89803,0.00031
56,7388.9693,0.00269
57,7387.04057,0.00611
58,7385.11184,0.00865
59,7383.18311,0.00815
60,7381.25438,0.0044
61,7379.32565,0.00133
62,7377.39691,0.00154
63,7375.46818,0.00227
64,7373.53945,0.00157
65,7371.61072,0.00077
66,7369.68199,0.00029
67,7367.75326,0.00011
68,7365.82453,0.00073
69,7363.8958,0.00192
70,7361.96706,0.00294
71,7360.03833,0.00247
72,7358.1096,0.00054
73,7356.18087,-0.00013
74,7354.25214,0.00135
75,7352.32341,0.00276
76,7350.39468,0.00281
77,7348.46595,0.00178
78,7346.53722,0.00095
79,7344.60848,0.00143
80,7342.67975,0.00172
81,7340.75102,0.00021
82,7338.82229,-0.00136
83,7336.89356,-0.0004
84,7334.96483,0.00271
85,7333.0361,0.00426
86,7331.10737,0.00103
87,7329.17863,-0.00353
88,7327.2499,-0.00218
89,7325.32117,0.00435
90,7323.39244,0.0081
