,wavenumber,absorbance
0,7496.94889,-0.00566
1,7495.02016,-0.01171
2,7493.09144,-0.00499
3,7491.16272,0.00187
4,7489.23399,0.00202
5,7487.30527,0.00522
6,7485.37654,0.01454
7,7483.44782,0.01954
8,7481.5191,0.01444
9,7479.59037,0.00414
10,7477.66165,-0.00383
11,7475.73293,-0.00431
12,7473.8042,0.00192
13,7471.87548,0.01009
14,7469.94676,0.01608
15,7468.01803,0.01722
16,7466.08931,0.01528
17,7464.16058,0.01406
18,7462.23186,0.01518
19,7460.30314,0.0178
20,7458.37441,0.01786
21,7456.44569,0.01474
22,7454.51697,0.01106
23,7452.58824,0.00654
24,7450.65952,0.00442
25,7448.73079,0.00625
26,7446.80207,0.00381
27,7444.87335,-0.00255
28,7442.94462,-0.00175
29,7441.0159,0.00431
30,7439.08718,0.00636
31,7437.15845,0.00376
32,7435.22973,0.00103
33,7433.30101,0.00343
34,7431.37228,0.00909
35,7429.44356,0.01157
36,7427.51483,0.01025
37,7425.58611,0.00583
38,7423.65739,0.00027
39,7421.72866,-0.00121
40,7419.79994,0.00293
41,7417.87122,0.00808
42,7415.94249,0.01011
43,7414.01377,0.00842
44,7412.08505,0.00353
45,7410.15632,-0.00099
46,7408.2276,-0.00338
47,7406.29887,-0.00653
48,7404.37015,-0.00742
49,7402.44143,-0.00413
50,7400.5127,-0.00335
51,7398.58398,-0.00452
52,7396.65526,-0.00095
53,7394.72653,0.0057
54,7392.79781,0.00946
55,7390.86908,0.00846
56,7388.94036,0.00771
57,7387.01164,0.01096
58,7385.08291,0.00987
59,7383.15419,6e-05
60,7381.22547,-0.00692
61,7379.29674,-0.00294
62,7377.36802,0.00618
63,7375.4393,0.01163
64,7373.51057,0.00973
65,7371.58185,0.0027
66,7369.65312,-0.0042
67,7367.7244,-0.00769
68,7365.79568,-0.00605
69,7363.86695,0.00042
70,7361.93823,0.00676
71,7360.00951,0.00851
72,7358.08078,0.00457
73,7356.15206,-0.00118
74,7354.22334,-0.00148
75,7352.29461,0.00216
76,7350.36589,0.00528
77,7348.43716,0.00872
78,7346.50844,0.00993
79,7344.57972,0.00934
80,7342.65099,0.01168
81,7340.72227,0.01283
82,7338.79355,0.00866
83,7336.86482,0.00523
84,7334.9361,0.0066
85,7333.00737,0.00887
86,7331.07865,0.00824
87,7329.14993,0.00584
88,7327.2212,0.00357
89,7325.29248,0.00085
90,7323.36376,-0.00248
91,7321.43503,-0.00463
92,7319.50631,-0.00268
93,7317.57759,0.00289
94,7315.64886,0.00539
95,7313.72014,0.00371
96,7311.79141,0.00469
97,7309.86269,0.00694
98,7307.93397,0.00331
99,7306.00524,-0.00389
100,7304.07652,-0.00803
101,7302.1478,-0.00813
102,7300.21907,-0.00609
103,7298.29035,-0.00392
104,7296.36163,-0.0033
105,7294.4329,-0.0034
106,7292.50418,-0.00192
107,7290.57545,-0.00017
108,7288.64673,-0.00277
109,7286.71801,-0.00768
110,7284.78928,-0.00645
111,7282.86056,0.0017
112,7280.93184,0.00769
113,7279.00311,0.00623
114,7277.07439,0.00201
115,7275.14566,-0.00181
116,7273.21694,-0.00635
117,7271.28822,-0.00912
118,7269.35949,-0.00873
119,7267.43077,-0.00614
120,7265.50205,-0.00086
121,7263.57332,0.00418
122,7261.6446,0.00433
123,7259.71588,0.00049
124,7257.78715,-0.00298
125,7255.85843,-0.00434
126,7253.9297,-0.00558
127,7252.00098,-0.00622
128,7250.07226,-0.00328
129,7248.14353,-0.00146
130,7246.21481,-0.00652
131,7244.28609,-0.01268
132,7242.35736,-0.0147
133,7240.42864,-0.01453
134,7238.49992,-0.01229
135,7236.57119,-0.00998
136,7234.64247,-0.01205
137,7232.71374,-0.01591
138,7230.78502,-0.01524
139,7228.8563,-0.00913
140,7226.92757,-0.00114
141,7224.99885,0.00287
142,7223.07013,-0.00105
143,7221.1414,-0.00803
144,7219.21268,-0.01112
145,7217.28396,-0.01192
146,7215.35523,-0.01262
147,7213.42651,-0.00984
148,7211.49778,-0.00403
149,7209.56906,0.00113
150,7207.64034,0.00308
151,7205.71161,-0.00113
152,7203.78289,-0.00847
153,7201.85417,-0.01122
154,7199.92544,-0.00965
155,7197.99672,-0.00926
156,7196.06799,-0.01047
157,7194.13927,-0.01122
158,7192.21055,-0.01063
159,7190.28182,-0.00951
160,7188.3531,-0.01195
161,7186.42438,-0.01909
162,7184.49565,-0.02416
163,7182.56693,-0.02128
164,7180.63821,-0.0134
165,7178.70948,-0.00697
166,7176.78076,-0.00437
167,7174.85203,-0.00547
168,7172.92331,-0.00768
169,7170.99459,-0.00771
170,7169.06586,-0.00786
171,7167.13714,-0.01005
172,7165.20842,-0.01207
173,7163.27969,-0.0136
174,7161.35097,-0.01533
175,7159.42225,-0.01685
176,7157.49352,-0.0174
177,7155.5648,-0.01627
178,7153.63607,-0.01338
179,7151.70735,-0.00957
180,7149.77863,-0.00729
181,7147.8499,-0.00758
182,7145.92118,-0.00731
183,7143.99246,-0.00548
184,7142.06373,-0.005
185,7140.13501,-0.00595
186,7138.20628,-0.00612
187,7136.27756,-0.00669
188,7134.34884,-0.01137
189,7132.42011,-0.01708
190,7130.49139,-0.01448
191,7128.56267,-0.00507
192,7126.63394,-8e-05
193,7124.70522,-0.00239
194,7122.7765,-0.00647
195,7120.84777,-0.00781
196,7118.91905,-0.00699
197,7116.99032,-0.00776
198,7115.0616,-0.00999
199,7113.13288,-0.01009
200,7111.20415,-0.00741
201,7109.27543,-0.00436
202,7107.34671,-0.00232
203,7105.41798,-0.00148
204,7103.48926,-0.00222
205,7101.56054,-0.00421
206,7099.63181,-0.0074
207,7097.70309,-0.0105
208,7095.77436,-0.01038
209,7093.84564,-0.00623
210,7091.91692,-0.00059
211,7089.98819,0.00125
212,7088.05947,-0.00211
213,7086.13075,-0.00356
214,7084.20202,-0.00097
215,7082.2733,-0.00166
216,7080.34457,-0.00638
217,7078.41585,-0.00836
218,7076.48713,-0.00603
219,7074.5584,-0.00278
220,7072.62968,-0.00155
