,wavenumber,absorbance
0,7496.97825,0.0061
1,7495.04952,0.00282
2,7493.12079,-0.00074
3,7491.19206,-0.00145
4,7489.26333,0.00069
5,7487.33459,0.00237
6,7485.40586,0.00137
7,7483.47713,-0.00038
8,7481.5484,-0.00014
9,7479.61967,0.00208
10,7477.69094,0.00364
11,7475.76221,0.00201
12,7473.83348,-0.00083
13,7471.90474,-0.00061
14,7469.97601,0.00153
15,7468.04728,0.00213
16,7466.11855,0.00199
17,7464.18982,0.00194
18,7462.26109,0.00179
19,7460.33236,0.0024
20,7458.40363,0.00353
21,7456.47489,0.00454
22,7454.54616,0.00537
23,7452.61743,0.00542
24,7450.6887,0.00436
25,7448.75997,0.0039
26,7446.83124,0.0053
27,7444.90251,0.00722
28,7442.97378,0.00855
29,7441.04504,0.00859
30,7439.11631,0.00775
31,7437.18758,0.00776
32,7435.25885,0.00722
33,7433.33012,0.00492
34,7431.40139,0.00461
35,7429.47266,0.00666
36,7427.54393,0.00634
37,7425.6152,0.00444
38,7423.68646,0.00419
39,7421.75773,0.00436
40,7419.829,0.00414
41,7417.90027,0.00363
42,7415.97154,0.00284
43,7414.04281,0.00379
44,7412.11408,0.00693
45,7410.18535,0.00911
46,7408.25661,0.00705
47,7406.32788,0.0017
48,7404.39915,-0.00227
49,7402.47042,-0.0036
50,7400.54169,-0.00427
51,7398.61296,-0.00266
52,7396.68423,0.00233
53,7394.7555,0.00581
54,7392.82676,0.00355
55,7390.89803,-0.00079
56,7388.9693,-0.00134
57,7387.04057,0.00044
58,7385.11184,0.00052
59,7383.18311,-0.00042
60,7381.25438,-0.00038
61,7379.32565,0.00122
62,7377.39691,0.00357
63,7375.46818,0.00422
64,7373.53945,0.00224
65,7371.61072,0.00072
66,7369.68199,0.00196
67,7367.75326,0.00419
68,7365.82453,0.00557
69,7363.8958,0.00689
70,7361.96706,0.00784
71,7360.03833,0.00512
72,7358.1096,-0.00163
73,7356.18087,-0.00583
74,7354.25214,-0.00295
75,7352.32341,0.00248
76,7350.39468,0.00519
77,7348.46595,0.00504
78,7346.53722,0.00423
79,7344.60848,0.00473
80,7342.67975,0.00548
81,7340.75102,0.0041
82,7338.82229,0.00198
83,7336.89356,0.0015
84,7334.96483,0.0035
85,7333.0361,0.00753
86,7331.10737,0.00916
87,7329.17863,0.00461
88,7327.2499,-0.00157
89,7325.32117,-0.00315
90,7323.39244,-0.00188
91,7321.46371,-0.00116
92,7319.53498,-0.00021
93,7317.60625,0.00178
94,7315.67752,0.00312
95,7313.74878,0.00291
96,7311.82005,0.00393
97,7309.89132,0.0076
98,7307.96259,0.01067
99,7306.03386,0.01154
100,7304.10513,0.0114
101,7302.1764,0.01034
102,7300.24767,0.00891
103,7298.31893,0.00809
104,7296.3902,0.00736
105,7294.46147,0.00704
106,7292.53274,0.00815
107,7290.60401,0.00968
108,7288.67528,0.01059
109,7286.74655,0.01084
110,7284.81782,0.00983
111,7282.88908,0.00751
112,7280.96035,0.00518
113,7279.03162,0.00401
114,7277.10289,0.00342
115,7275.17416,0.0028
116,7273.24543,0.00349
117,7271.3167,0.0062
118,7269.38797,0.00885
119,7267.45924,0.00972
120,7265.5305,0.00971
121,7263.60177,0.00959
122,7261.67304,0.00891
123,7259.74431,0.00824
124,7257.81558,0.00904
125,7255.88685,0.01103
126,7253.95812,0.01091
127,7252.02939,0.0078
128,7250.10065,0.00673
129,7248.17192,0.00886
130,7246.24319,0.00878
131,7244.31446,0.00631
132,7242.38573,0.00736
133,7240.457,0.01119
134,7238.52827,0.01201
135,7236.59954,0.00975
136,7234.6708,0.00715
137,7232.74207,0.0054
138,7230.81334,0.00606
139,7228.88461,0.00839
140,7226.95588,0.00891
141,7225.02715,0.00793
142,7223.09842,0.00834
143,7221.16969,0.00998
144,7219.24095,0.01106
145,7217.31222,0.01051
146,7215.38349,0.00813
147,7213.45476,0.00585
148,7211.52603,0.00596
149,7209.5973,0.00715
150,7207.66857,0.00665
151,7205.73984,0.00514
152,7203.8111,0.0058
153,7201.88237,0.00965
154,7199.95364,0.0147
155,7198.02491,0.01787
156,7196.09618,0.01676
157,7194.16745,0.01221
158,7192.23872,0.00886
159,7190.30999,0.01057
160,7188.38126,0.01626
161,7186.45252,0.02073
162,7184.52379,0.01994
163,7182.59506,0.01473
164,7180.66633,0.00909
165,7178.7376,0.00645
166,7176.80887,0.00716
167,7174.88014,0.00908
168,7172.95141,0.01041
169,7171.02267,0.01166
170,7169.09394,0.01347
171,7167.16521,0.01402
172,7165.23648,0.01163
173,7163.30775,0.00794
174,7161.37902,0.00694
175,7159.45029,0.01008
176,7157.52156,0.01348
177,7155.59282,0.01397
178,7153.66409,0.0127
179,7151.73536,0.01108
180,7149.80663,0.00996
181,7147.8779,0.01058
182,7145.94917,0.01297
183,7144.02044,0.01486
184,7142.09171,0.01349
185,7140.16297,0.00999
186,7138.23424,0.00824
187,7136.30551,0.00808
188,7134.37678,0.00706
189,7132.44805,0.00618
190,7130.51932,0.00741
191,7128.59059,0.00986
192,7126.66186,0.01161
193,7124.73312,0.01257
194,7122.80439,0.01322
195,7120.87566,0.01215
196,7118.94693,0.00972
197,7117.0182,0.00965
198,7115.08947,0.0117
199,7113.16074,0.01176
200,7111.23201,0.00965
201,7109.30328,0.00829
202,7107.37454,0.00891
203,7105.44581,0.01148
204,7103.51708,0.0152
205,7101.58835,0.01703
206,7099.65962,0.01415
207,7097.73089,0.00842
208,7095.80216,0.00446
209,7093.87343,0.00427
210,7091.94469,0.00668
211,7090.01596,0.01002
212,7088.08723,0.01318
213,7086.1585,0.01438
214,7084.22977,0.01321
215,7082.30104,0.01295
216,7080.37231,0.01537
217,7078.44358,0.01675
218,7076.51484,0.01394
219,7074.58611,0.00975
220,7072.65738,0.00776
221,7070.72865,0.00747
222,7068.79992,0.00822
223,7066.87119,0.01045
224,7064.94246,0.0123
225,7063.01373,0.0119
226,7061.08499,0.01116
227,7059.15626,0.0126
228,7057.22753,0.01518
229,7055.2988,0.01581
230,7053.37007,0.01416
231,7051.44134,0.01348
232,7049.51261,0.01489
233,7047.58388,0.01576
234,7045.65514,0.01438
235,7043.72641,0.01126
236,7041.79768,0.00803
237,7039.86895,0.00654
238,7037.94022,0.00661
239,7036.01149,0.0072
240,7034.08276,0.00843
241,7032.15403,0.01016
242,7030.2253,0.01217
243,7028.29656,0.01379
244,7026.36783,0.01284
245,7024.4391,0.00943
246,7022.51037,0.00793
247,7020.58164,0.01098
248,7018.65291,0.0144
249,7016.72418,0.01422
250,7014.79545,0.01401
251,7012.86671,0.01608
252,7010.93798,0.01691
253,7009.00925,0.01494
254,7007.08052,0.01188
255,7005.15179,0.01036
256,7003.22306,0.0118
257,7001.29433,0.01373
258,6999.3656,0.01353
259,6997.43686,0.01191
260,6995.50813,0.01073
261,6993.5794,0.01046
262,6991.65067,0.01127
263,6989.72194,0.01335
264,6987.79321,0.01458
265,6985.86448,0.01349
266,6983.93575,0.01184
267,6982.00701,0.01067
268,6980.07828,0.00917
269,6978.14955,0.00727
270,6976.22082,0.00577
271,6974.29209,0.00494
272,6972.36336,0.00499
273,6970.43463,0.00631
274,6968.5059,0.00802
275,6966.57716,0.00949
276,6964.64843,0.01166
277,6962.7197,0.01312
278,6960.79097,0.01154
279,6958.86224,0.0093
280,6956.93351,0.00946
281,6955.00478,0.01044
282,6953.07605,0.00969
283,6951.14732,0.00725
284,6949.21858,0.00526
285,6947.28985,0.00531
286,6945.36112,0.00618
287,6943.43239,0.00627
288,6941.50366,0.00611
289,6939.57493,0.00653
290,6937.6462,0.00732
291,6935.71747,0.00845
292,6933.78873,0.00958
293,6931.86,0.0096
294,6929.93127,0.0087
295,6928.00254,0.00842
296,6926.07381,0.00905
297,6924.14508,0.0093
298,6922.21635,0.00893
299,6920.28762,0.00958
300,6918.35888,0.01078
301,6916.43015,0.01071
302,6914.50142,0.01044
303,6912.57269,0.01097
304,6910.64396,0.01083
305,6908.71523,0.0096
306,6906.7865,0.00889
307,6904.85777,0.00974
308,6902.92903,0.01064
309,6901.0003,0.00948
310,6899.07157,0.00706
311,6897.14284,0.00595
312,6895.21411,0.007
313,6893.28538,0.00853
314,6891.35665,0.00907
315,6889.42792,0.00873
316,6887.49918,0.00788
317,6885.57045,0.00753
318,6883.64172,0.00879
319,6881.71299,0.0109
320,6879.78426,0.01185
321,6877.85553,0.01111
322,6875.9268,0.00952
323,6873.99807,0.00802
324,6872.06934,0.00768
325,6870.1406,0.00833
326,6868.21187,0.00904
327,6866.28314,0.00996
328,6864.35441,0.01141
329,6862.42568,0.01305
330,6860.49695,0.01375
331,6858.56822,0.01289
332,6856.63949,0.01093
333,6854.71075,0.00842
334,6852.78202,0.00712
335,6850.85329,0.00833
336,6848.92456,0.00915
337,6846.99583,0.00805
338,6845.0671,0.00753
339,6843.13837,0.00958
340,6841.20964,0.01108
341,6839.2809,0.01046
342,6837.35217,0.00991
343,6835.42344,0.01058
344,6833.49471,0.01072
345,6831.56598,0.00972
346,6829.63725,0.00945
347,6827.70852,0.01044
348,6825.77979,0.01143
349,6823.85105,0.0118
350,6821.92232,0.01183
351,6819.99359,0.01182
352,6818.06486,0.01187
353,6816.13613,0.01197
354,6814.2074,0.01184
355,6812.27867,0.01156
356,6810.34994,0.01135
357,6808.4212,0.01015
358,6806.49247,0.0079
359,6804.56374,0.00709
360,6802.63501,0.0079
361,6800.70628,0.00778
362,6798.77755,0.00733
363,6796.84882,0.00787
364,6794.92009,0.00783
365,6792.99136,0.00757
366,6791.06262,0.00864
367,6789.13389,0.00871
368,6787.20516,0.007
369,6785.27643,0.007
370,6783.3477,0.00853
371,6781.41897,0.00818
372,6779.49024,0.00665
373,6777.56151,0.00574
374,6775.63277,0.00507
375,6773.70404,0.00559
376,6771.77531,0.008
377,6769.84658,0.00972
378,6767.91785,0.00929
379,6765.98912,0.00829
380,6764.06039,0.00748
381,6762.13166,0.00685
382,6760.20292,0.00693
383,6758.27419,0.00711
384,6756.34546,0.00665
385,6754.41673,0.00658
386,6752.488,0.00754
387,6750.55927,0.00821
388,6748.63054,0.00756
389,6746.70181,0.00618
390,6744.77307,0.00533
391,6742.84434,0.00529
392,6740.91561,0.00519
393,6738.98688,0.00502
394,6737.05815,0.00581
395,6735.12942,0.0077
396,6733.20069,0.00956
397,6731.27196,0.00983
398,6729.34322,0.00864
399,6727.41449,0.00731
400,6725.48576,0.00657
401,6723.55703,0.00714
402,6721.6283,0.0087
403,6719.69957,0.00937
404,6717.77084,0.00868
405,6715.84211,0.00768
406,6713.91338,0.00697
407,6711.98464,0.00661
408,6710.05591,0.00657
409,6708.12718,0.00722
410,6706.19845,0.0088
411,6704.26972,0.00969
412,6702.34099,0.00864
413,6700.41226,0.00705
414,6698.48353,0.00623
415,6696.55479,0.00576
416,6694.62606,0.00588
417,6692.69733,0.00715
418,6690.7686,0.00802
419,6688.83987,0.00756
420,6686.91114,0.00725
421,6684.98241,0.00725
422,6683.05368,0.00686
423,6681.12494,0.00642
424,6679.19621,0.00566
425,6677.26748,0.00449
426,6675.33875,0.00454
427,6673.41002,0.0068
428,6671.48129,0.00933
429,6669.55256,0.00981
430,6667.62383,0.00872
431,6665.69509,0.00741
432,6663.76636,0.00616
433,6661.83763,0.00587
434,6659.9089,0.00725
435,6657.98017,0.00945
436,6656.05144,0.01098
437,6654.12271,0.01029
438,6652.19398,0.00766
439,6650.26524,0.00539
440,6648.33651,0.00449
441,6646.40778,0.00505
442,6644.47905,0.00673
443,6642.55032,0.0076
444,6640.62159,0.00687
445,6638.69286,0.00578
446,6636.76413,0.00545
447,6634.8354,0.00612
448,6632.90666,0.00739
449,6630.97793,0.00859
450,6629.0492,0.00908
451,6627.12047,0.00873
452,6625.19174,0.00863
453,6623.26301,0.00956
454,6621.33428,0.0111
455,6619.40555,0.01263
456,6617.47681,0.01301
457,6615.54808,0.01109
458,6613.61935,0.00847
459,6611.69062,0.00788
460,6609.76189,0.00905
461,6607.83316,0.00938
462,6605.90443,0.00877
463,6603.9757,0.0088
464,6602.04696,0.00837
465,6600.11823,0.00719
466,6598.1895,0.00683
467,6596.26077,0.00662
468,6594.33204,0.00622
469,6592.40331,0.00663
470,6590.47458,0.00724
471,6588.54585,0.00659
472,6586.61711,0.00472
473,6584.68838,0.00373
474,6582.75965,0.00455
475,6580.83092,0.00622
476,6578.90219,0.00818
477,6576.97346,0.00946
478,6575.04473,0.00914
479,6573.116,0.00804
480,6571.18726,0.00749
481,6569.25853,0.00767
482,6567.3298,0.00774
483,6565.40107,0.00713
484,6563.47234,0.00631
485,6561.54361,0.00617
486,6559.61488,0.0069
487,6557.68615,0.00762
488,6555.75742,0.0076
489,6553.82868,0.00749
490,6551.89995,0.00784
491,6549.97122,0.00821
492,6548.04249,0.00898
493,6546.11376,0.00976
494,6544.18503,0.00914
495,6542.2563,0.00807
496,6540.32757,0.00777
497,6538.39883,0.00692
498,6536.4701,0.00533
499,6534.54137,0.00502
500,6532.61264,0.00588
501,6530.68391,0.006
502,6528.75518,0.00548
503,6526.82645,0.00548
504,6524.89772,0.006
505,6522.96898,0.00682
506,6521.04025,0.00779
507,6519.11152,0.00789
508,6517.18279,0.00674
509,6515.25406,0.00547
510,6513.32533,0.00473
511,6511.3966,0.00454
512,6509.46787,0.00499
513,6507.53913,0.00548
514,6505.6104,0.00575
515,6503.68167,0.00646
