,wavenumber,absorbance
0,7496.94889,-0.00831
1,7495.02016,0.00187
2,7493.09144,0.00932
3,7491.16272,0.01259
4,7489.23399,0.01254
5,7487.30527,0.01032
6,7485.37654,0.00737
7,7483.44782,0.00434
8,7481.5191,0.0019
9,7479.59037,0.00148
10,7477.66165,0.00379
11,7475.73293,0.00701
12,7473.8042,0.00666
13,7471.87548,0.00245
14,7469.94676,-8e-05
15,7468.01803,0.00262
16,7466.08931,0.00923
17,7464.16058,0.0153
18,7462.23186,0.01707
19,7460.30314,0.01428
20,7458.37441,0.00893
21,7456.44569,0.00573
22,7454.51697,0.00692
23,7452.58824,0.0073
24,7450.65952,0.00555
25,7448.73079,0.00609
26,7446.80207,0.00766
27,7444.87335,0.00736
28,7442.94462,0.00643
29,7441.0159,0.00606
30,7439.08718,0.00612
31,7437.15845,0.00569
32,7435.22973,0.00567
33,7433.30101,0.0087
34,7431.37228,0.01191
35,7429.44356,0.00996
36,7427.51483,0.00506
37,7425.58611,0.00334
38,7423.65739,0.00654
39,7421.72866,0.01049
40,7419.79994,0.01068
41,7417.87122,0.01057
42,7415.94249,0.01514
43,7414.01377,0.01935
44,7412.08505,0.01801
45,7410.15632,0.01385
46,7408.2276,0.00885
47,7406.29887,0.00297
48,7404.37015,-0.00162
49,7402.44143,-0.00449
50,7400.5127,-0.00664
51,7398.58398,-0.00485
52,7396.65526,0.00234
53,7394.72653,0.00812
54,7392.79781,0.00714
55,7390.86908,0.0028
56,7388.94036,0.00046
57,7387.01164,0.00246
58,7385.08291,0.00862
59,7383.15419,0.01538
60,7381.22547,0.018
61,7379.29674,0.01659
62,7377.36802,0.01512
63,7375.4393,0.01475
64,7373.51057,0.0132
65,7371.58185,0.00962
66,7369.65312,0.00491
67,7367.7244,-0.00149
68,7365.79568,-0.00728
69,7363.86695,-0.00694
70,7361.93823,-0.00108
71,7360.00951,0.00489
72,7358.08078,0.0074
73,7356.15206,0.00548
74,7354.22334,0.00143
75,7352.29461,-0.00096
76,7350.36589,0.0003
77,7348.43716,0.00567
78,7346.50844,0.01145
79,7344.57972,0.01195
80,7342.65099,0.00756
81,7340.72227,0.00199
82,7338.79355,-0.00238
83,7336.86482,-0.00296
84,7334.9361,0.00063
85,7333.00737,0.00497
86,7331.07865,0.00563
87,7329.14993,0.00248
88,7327.2212,0.00055
89,7325.29248,0.002
90,7323.36376,0.00356
91,7321.43503,0.00357
92,7319.50631,0.0037
93,7317.57759,0.00507
94,7315.64886,0.00653
95,7313.72014,0.00703
96,7311.79141,0.0071
97,7309.86269,0.00713
98,7307.93397,0.00678
99,7306.00524,0.00659
100,7304.07652,0.00734
101,7302.1478,0.00797
102,7300.21907,0.00672
103,7298.29035,0.00205
104,7296.36163,-0.00492
105,7294.4329,-0.00756
106,7292.50418,-0.00119
107,7290.57545,0.00796
108,7288.64673,0.01097
109,7286.71801,0.00787
110,7284.78928,0.00365
111,7282.86056,0.00062
112,7280.93184,-0.00047
113,7279.00311,0.00236
114,7277.07439,0.00748
115,7275.14566,0.00874
116,7273.21694,0.0053
117,7271.28822,0.00289
118,7269.35949,0.00362
119,7267.43077,0.00552
120,7265.50205,0.00693
121,7263.57332,0.00688
122,7261.6446,0.00614
123,7259.71588,0.00481
124,7257.78715,0.00191
125,7255.85843,-0.00067
126,7253.9297,-0.00158
127,7252.00098,-0.00198
128,7250.07226,-0.00131
129,7248.14353,-3e-05
130,7246.21481,-0.0021
131,7244.28609,-0.00705
132,7242.35736,-0.00817
133,7240.42864,-0.00442
134,7238.49992,-0.00141
135,7236.57119,2e-05
136,7234.64247,0.00219
137,7232.71374,0.00289
138,7230.78502,-0.00104
139,7228.8563,-0.00624
140,7226.92757,-0.00809
141,7224.99885,-0.00643
142,7223.07013,-0.00265
143,7221.1414,0.00178
144,7219.21268,0.00465
145,7217.28396,0.00447
146,7215.35523,0.0013
147,7213.42651,-0.00396
148,7211.49778,-0.00878
149,7209.56906,-0.011
150,7207.64034,-0.01305
151,7205.71161,-0.01593
152,7203.78289,-0.01533
153,7201.85417,-0.01212
154,7199.92544,-0.01235
155,7197.99672,-0.01542
156,7196.06799,-0.01546
157,7194.13927,-0.01071
158,7192.21055,-0.00527
159,7190.28182,-0.00403
160,7188.3531,-0.00733
161,7186.42438,-0.00971
162,7184.49565,-0.00699
163,7182.56693,-0.00219
164,7180.63821,-0.00032
165,7178.70948,-0.00113
166,7176.78076,-0.00229
167,7174.85203,-0.00434
168,7172.92331,-0.00709
169,7170.99459,-0.00831
170,7169.06586,-0.00811
171,7167.13714,-0.00809
172,7165.20842,-0.00862
173,7163.27969,-0.0088
174,7161.35097,-0.0081
175,7159.42225,-0.00767
176,7157.49352,-0.00844
177,7155.5648,-0.01049
178,7153.63607,-0.01334
179,7151.70735,-0.0151
180,7149.77863,-0.01359
181,7147.8499,-0.0097
182,7145.92118,-0.00744
183,7143.99246,-0.00842
184,7142.06373,-0.01045
185,7140.13501,-0.01184
186,7138.20628,-0.01273
187,7136.27756,-0.01336
188,7134.34884,-0.0133
189,7132.42011,-0.01193
190,7130.49139,-0.00887
191,7128.56267,-0.00618
192,7126.63394,-0.00733
193,7124.70522,-0.01006
194,7122.7765,-0.0083
195,7120.84777,-0.00361
196,7118.91905,-0.00453
197,7116.99032,-0.01348
198,7115.0616,-0.02131
199,7113.13288,-0.02032
200,7111.20415,-0.01488
201,7109.27543,-0.01188
202,7107.34671,-0.00955
203,7105.41798,-0.00496
204,7103.48926,-0.00273
205,7101.56054,-0.00614
206,7099.63181,-0.01063
207,7097.70309,-0.01059
208,7095.77436,-0.0068
209,7093.84564,-0.00387
210,7091.91692,-0.00311
211,7089.98819,-0.00338
212,7088.05947,-0.00463
213,7086.13075,-0.00627
214,7084.20202,-0.00697
215,7082.2733,-0.00782
216,7080.34457,-0.01001
217,7078.41585,-0.01226
218,7076.48713,-0.01337
219,7074.5584,-0.01357
220,7072.62968,-0.01371
221,7070.70096,-0.01432
222,7068.77223,-0.01405
223,7066.84351,-0.01091
224,7064.91479,-0.0067
225,7062.98606,-0.00529
226,7061.05734,-0.00651
227,7059.12861,-0.00694
228,7057.19989,-0.00502
229,7055.27117,-0.00295
230,7053.34244,-0.00373
231,7051.41372,-0.00644
232,7049.485,-0.0095
233,7047.55627,-0.01369
234,7045.62755,-0.01729
235,7043.69883,-0.017
236,7041.7701,-0.01437
237,7039.84138,-0.01269
238,7037.91265,-0.01283
239,7035.98393,-0.01395
240,7034.05521,-0.01392
241,7032.12648,-0.01291
242,7030.19776,-0.01356
243,7028.26904,-0.01539
244,7026.34031,-0.01516
245,7024.41159,-0.01137
246,7022.48286,-0.00682
247,7020.55414,-0.0059
248,7018.62542,-0.00861
