,wavenumber,absorbance
0,7496.97825,-0.00188
1,7495.04952,-0.00207
2,7493.12079,-0.00079
3,7491.19206,0.00018
4,7489.26333,0.00123
5,7487.33459,0.0035
6,7485.40586,0.00593
7,7483.47713,0.00627
8,7481.5484,0.00566
9,7479.61967,0.00674
10,7477.69094,0.00746
11,7475.76221,0.00583
12,7473.83348,0.00483
13,7471.90474,0.00594
14,7469.97601,0.00652
15,7468.04728,0.0049
16,7466.11855,0.00233
17,7464.18982,0.00076
18,7462.26109,-2e-05
19,7460.33236,-0.00089
20,7458.40363,-0.00024
21,7456.47489,0.00224
22,7454.54616,0.00326
23,7452.61743,0.00241
24,7450.6887,0.0026
25,7448.75997,0.0029
26,7446.83124,0.00178
27,7444.90251,0.00208
28,7442.97378,0.00319
29,7441.04504,0.00173
30,7439.11631,-0.00036
31,7437.18758,-0.00044
32,7435.25885,0.00017
33,7433.33012,6e-05
34,7431.40139,-8e-05
35,7429.47266,0.0005
36,7427.54393,0.00185
37,7425.6152,0.00343
38,7423.68646,0.00405
39,7421.75773,0.00472
40,7419.829,0.00667
41,7417.90027,0.00668
42,7415.97154,0.00357
43,7414.04281,0.00192
44,7412.11408,0.00289
45,7410.18535,0.00309
46,7408.25661,0.00302
47,7406.32788,0.00447
48,7404.39915,0.00371
49,7402.47042,-0.0013
50,7400.54169,-0.00486
51,7398.61296,-0.00332
52,7396.68423,-0.00054
53,7394.7555,-0.00054
54,7392.82676,-0.00199
55,7390.89803,-0.00131
56,7388.9693,0.00068
57,7387.04057,0.00039
58,7385.11184,-0.00056
59,7383.18311,0.00057
60,7381.25438,0.00117
61,7379.32565,2e-05
62,7377.39691,-0.00014
63,7375.46818,0.00109
64,7373.53945,0.00135
65,7371.61072,-0.00073
66,7369.68199,-0.00371
67,7367.75326,-0.00526
68,7365.82453,-0.00522
69,7363.8958,-0.00391
70,7361.96706,-0.00151
71,7360.03833,0.00011
72,7358.1096,-0.00086
73,7356.18087,-0.00266
74,7354.25214,-0.00085
75,7352.32341,0.00309
76,7350.39468,0.0028
77,7348.46595,-0.00071
78,7346.53722,-0.0014
79,7344.60848,0.00106
80,7342.67975,0.00349
81,7340.75102,0.004
82,7338.82229,0.00282
83,7336.89356,0.00153
84,7334.96483,-0.0001
85,7333.0361,-0.00269
86,7331.10737,-0.00441
87,7329.17863,-0.00463
88,7327.2499,-0.00538
89,7325.32117,-0.00609
90,7323.39244,-0.00453
91,7321.46371,-0.00212
