,wavenumber,absorbance
0,3996.31543,6e-05
1,3994.38671,0.0
2,3992.45799,9e-05
3,3990.52926,0.00033
4,3988.60054,0.00042
5,3986.67182,0.00032
6,3984.74309,0.00024
7,3982.81437,0.00033
8,3980.88564,0.00053
9,3978.95692,0.00069
10,3977.0282,0.00085
11,3975.09947,0.00098
12,3973.17075,0.00106
13,3971.24203,0.00113
14,3969.3133,0.00114
15,3967.38458,0.00104
16,3965.45586,0.00093
17,3963.52713,0.00093
18,3961.59841,0.00095
19,3959.66968,0.00097
20,3957.74096,0.00104
21,3955.81224,0.00102
22,3953.88351,0.00101
23,3951.95479,0.00132
24,3950.02607,0.0018
25,3948.09734,0.00188
26,3946.16862,0.00167
27,3944.2399,0.00175
28,3942.31117,0.00169
29,3940.38245,0.00115
30,3938.45372,0.00079
31,3936.525,0.00076
32,3934.59628,0.0011
33,3932.66755,0.00151
34,3930.73883,0.00132
35,3928.81011,0.0008
36,3926.88138,0.00087
37,3924.95266,0.00131
38,3923.02393,0.0013
39,3921.09521,0.00121
40,3919.16649,0.00141
41,3917.23776,0.00142
42,3915.30904,0.00099
43,3913.38032,0.00068
44,3911.45159,0.00071
45,3909.52287,0.0007
46,3907.59415,0.00101
47,3905.66542,0.00183
48,3903.7367,0.00212
49,3901.80797,0.00166
50,3899.87925,0.00124
51,3897.95053,0.00055
52,3896.0218,0.00012
53,3894.09308,0.00086
54,3892.16436,0.00173
55,3890.23563,0.0012
56,3888.30691,0.00078
57,3886.37819,0.00138
58,3884.44946,0.00102
59,3882.52074,0.00062
60,3880.59201,0.00089
61,3878.66329,0.00027
62,3876.73457,0.00016
63,3874.80584,0.00105
64,3872.87712,0.00156
65,3870.9484,0.002
66,3869.01967,0.00147
67,3867.09095,0.00076
68,3865.16222,0.00153
69,3863.2335,0.00185
70,3861.30478,0.00102
71,3859.37605,0.00027
72,3857.44733,0.00081
73,3855.51861,0.00309
74,3853.58988,0.00458
75,3851.66116,0.00241
76,3849.73244,0.00021
77,3847.80371,0.0
78,3845.87499,0.00079
79,3843.94626,0.00143
80,3842.01754,0.00151
81,3840.08882,0.00177
82,3838.16009,0.0018
83,3836.23137,0.0011
84,3834.30265,0.00083
85,3832.37392,0.00117
86,3830.4452,0.00117
87,3828.51648,0.00117
88,3826.58775,0.00117
89,3824.65903,0.00111
90,3822.7303,0.00207
91,3820.80158,0.0022
92,3818.87286,0.001
93,3816.94413,0.00151
94,3815.01541,0.00182
95,3813.08669,0.0009
96,3811.15796,0.00078
97,3809.22924,0.00179
98,3807.30052,0.00255
99,3805.37179,0.00206
100,3803.44307,0.00266
101,3801.51434,0.00373
102,3799.58562,0.00292
103,3797.6569,0.00261
104,3795.72817,0.00283
105,3793.79945,0.00258
106,3791.87073,0.00267
107,3789.942,0.00302
108,3788.01328,0.00336
109,3786.08455,0.00373
110,3784.15583,0.00377
111,3782.22711,0.00394
112,3780.29838,0.00469
113,3778.36966,0.00468
114,3776.44094,0.00407
115,3774.51221,0.00415
116,3772.58349,0.00513
117,3770.65477,0.00622
118,3768.72604,0.0063
119,3766.79732,0.00612
120,3764.86859,0.00609
121,3762.93987,0.00626
122,3761.01115,0.00748
123,3759.08242,0.00859
124,3757.1537,0.00854
125,3755.22498,0.00888
126,3753.29625,0.01086
127,3751.36753,0.01252
128,3749.43881,0.01161
129,3747.51008,0.01091
130,3745.58136,0.01304
131,3743.65263,0.01438
132,3741.72391,0.01367
133,3739.79519,0.01405
134,3737.86646,0.01599
135,3735.93774,0.01804
136,3734.00902,0.01903
137,3732.08029,0.01957
138,3730.15157,0.02047
139,3728.22284,0.02254
140,3726.29412,0.02526
141,3724.3654,0.02748
142,3722.43667,0.02955
143,3720.50795,0.03166
144,3718.57923,0.03362
145,3716.6505,0.03547
146,3714.72178,0.03816
147,3712.79306,0.04222
148,3710.86433,0.04596
149,3708.93561,0.04838
150,3707.00688,0.05062
151,3705.07816,0.05382
152,3703.14944,0.05808
153,3701.22071,0.06205
154,3699.29199,0.0651
155,3697.36327,0.06824
156,3695.43454,0.07139
157,3693.50582,0.07467
158,3691.5771,0.07907
159,3689.64837,0.08402
160,3687.71965,0.08755
161,3685.79092,0.09014
162,3683.8622,0.0936
163,3681.93348,0.09781
164,3680.00475,0.10222
165,3678.07603,0.10759
166,3676.14731,0.11393
167,3674.21858,0.11799
168,3672.28986,0.12138
169,3670.36113,0.12686
170,3668.43241,0.1314
171,3666.50369,0.13457
172,3664.57496,0.13826
173,3662.64624,0.14211
174,3660.71752,0.14548
175,3658.78879,0.14907
176,3656.86007,0.15303
177,3654.93135,0.15585
178,3653.00262,0.1586
179,3651.0739,0.16325
180,3649.14517,0.168
181,3647.21645,0.17093
182,3645.28773,0.17284
183,3643.359,0.17537
184,3641.43028,0.17851
185,3639.50156,0.18159
186,3637.57283,0.18447
187,3635.64411,0.1871
188,3633.71539,0.1892
189,3631.78666,0.19171
190,3629.85794,0.19572
191,3627.92921,0.19852
192,3626.00049,0.19923
193,3624.07177,0.20045
194,3622.14304,0.20294
195,3620.21432,0.20588
196,3618.2856,0.20758
197,3616.35687,0.20828
198,3614.42815,0.20969
199,3612.49942,0.2115
200,3610.5707,0.2134
201,3608.64198,0.21563
202,3606.71325,0.21725
203,3604.78453,0.21838
204,3602.85581,0.2201
205,3600.92708,0.22218
206,3598.99836,0.22394
207,3597.06964,0.22561
208,3595.14091,0.22726
209,3593.21219,0.22837
210,3591.28346,0.22946
211,3589.35474,0.23166
212,3587.42602,0.234
213,3585.49729,0.23505
214,3583.56857,0.23599
215,3581.63985,0.23761
216,3579.71112,0.23934
217,3577.7824,0.2408
218,3575.85368,0.24213
219,3573.92495,0.24329
220,3571.99623,0.24432
221,3570.0675,0.24585
222,3568.13878,0.24783
223,3566.21006,0.249
224,3564.28133,0.24943
225,3562.35261,0.25046
226,3560.42389,0.25199
227,3558.49516,0.25337
228,3556.56644,0.25463
229,3554.63771,0.25603
230,3552.70899,0.25731
231,3550.78027,0.25805
232,3548.85154,0.2588
233,3546.92282,0.26005
234,3544.9941,0.26131
235,3543.06537,0.26232
236,3541.13665,0.26323
237,3539.20793,0.26418
238,3537.2792,0.26525
239,3535.35048,0.26635
240,3533.42175,0.26733
241,3531.49303,0.26816
242,3529.56431,0.26887
243,3527.63558,0.26974
244,3525.70686,0.27091
245,3523.77814,0.27215
246,3521.84941,0.27312
247,3519.92069,0.27408
248,3517.99197,0.27522
249,3516.06324,0.2762
250,3514.13452,0.27693
251,3512.20579,0.27773
252,3510.27707,0.27865
253,3508.34835,0.27932
254,3506.41962,0.28007
255,3504.4909,0.28129
256,3502.56218,0.28221
257,3500.63345,0.28254
258,3498.70473,0.28319
259,3496.776,0.28432
260,3494.84728,0.28527
261,3492.91856,0.28586
262,3490.98983,0.28653
263,3489.06111,0.28755
264,3487.13239,0.28858
265,3485.20366,0.28926
266,3483.27494,0.28976
267,3481.34622,0.29019
268,3479.41749,0.29069
269,3477.48877,0.29147
270,3475.56004,0.29227
271,3473.63132,0.2928
272,3471.7026,0.29326
273,3469.77387,0.29395
274,3467.84515,0.29478
275,3465.91643,0.2953
276,3463.9877,0.2955
277,3462.05898,0.29585
278,3460.13026,0.29649
279,3458.20153,0.29709
280,3456.27281,0.29739
281,3454.34408,0.2976
282,3452.41536,0.2979
283,3450.48664,0.29827
284,3448.55791,0.2988
285,3446.62919,0.29913
286,3444.70047,0.29915
287,3442.77174,0.29944
288,3440.84302,0.29995
289,3438.91429,0.30048
290,3436.98557,0.30094
291,3435.05685,0.30137
292,3433.12812,0.30182
293,3431.1994,0.30211
294,3429.27068,0.30219
295,3427.34195,0.30229
296,3425.41323,0.30252
297,3423.48451,0.30282
298,3421.55578,0.30312
299,3419.62706,0.30329
300,3417.69833,0.30346
301,3415.76961,0.30381
302,3413.84089,0.30414
303,3411.91216,0.30428
304,3409.98344,0.30429
305,3408.05472,0.30429
306,3406.12599,0.30434
307,3404.19727,0.30443
308,3402.26855,0.30445
309,3400.33982,0.30435
310,3398.4111,0.30441
311,3396.48237,0.30467
312,3394.55365,0.30495
313,3392.62493,0.30506
314,3390.6962,0.30477
315,3388.76748,0.3043
316,3386.83876,0.30404
317,3384.91003,0.30399
318,3382.98131,0.30391
319,3381.05259,0.30376
320,3379.12386,0.30366
321,3377.19514,0.30359
322,3375.26641,0.30349
323,3373.33769,0.30332
324,3371.40897,0.30318
325,3369.48024,0.30311
326,3367.55152,0.30287
327,3365.6228,0.30241
328,3363.69407,0.3021
329,3361.76535,0.3021
330,3359.83662,0.30218
331,3357.9079,0.30209
332,3355.97918,0.30168
333,3354.05045,0.301
334,3352.12173,0.30041
335,3350.19301,0.30016
336,3348.26428,0.30007
337,3346.33556,0.2998
338,3344.40684,0.29921
339,3342.47811,0.29861
340,3340.54939,0.29835
341,3338.62066,0.29841
342,3336.69194,0.29838
343,3334.76322,0.29805
344,3332.83449,0.29774
345,3330.90577,0.29758
346,3328.97705,0.29732
347,3327.04832,0.29694
348,3325.1196,0.29658
349,3323.19088,0.29616
350,3321.26215,0.2957
351,3319.33343,0.29525
352,3317.4047,0.29471
353,3315.47598,0.29417
354,3313.54726,0.29383
355,3311.61853,0.29367
356,3309.68981,0.29353
357,3307.76109,0.2933
358,3305.83236,0.29297
359,3303.90364,0.29256
360,3301.97491,0.29207
361,3300.04619,0.29165
362,3298.11747,0.29145
363,3296.18874,0.29141
364,3294.26002,0.29126
365,3292.3313,0.29087
366,3290.40257,0.29037
367,3288.47385,0.28993
368,3286.54513,0.28964
369,3284.6164,0.28942
370,3282.68768,0.28915
371,3280.75895,0.28877
372,3278.83023,0.28827
373,3276.90151,0.28766
374,3274.97278,0.28714
375,3273.04406,0.28684
376,3271.11534,0.28661
377,3269.18661,0.28618
378,3267.25789,0.28553
379,3265.32917,0.28494
380,3263.40044,0.2846
381,3261.47172,0.28439
382,3259.54299,0.28404
383,3257.61427,0.28338
384,3255.68555,0.2826
385,3253.75682,0.282
386,3251.8281,0.28156
387,3249.89938,0.28112
388,3247.97065,0.28059
389,3246.04193,0.28007
390,3244.1132,0.27964
391,3242.18448,0.27919
392,3240.25576,0.27865
393,3238.32703,0.2781
394,3236.39831,0.27765
395,3234.46959,0.27721
396,3232.54086,0.27662
397,3230.61214,0.27594
398,3228.68342,0.27542
399,3226.75469,0.27497
400,3224.82597,0.27438
401,3222.89724,0.27367
402,3220.96852,0.27286
403,3219.0398,0.27194
404,3217.11107,0.27107
405,3215.18235,0.27044
406,3213.25363,0.26993
407,3211.3249,0.26939
408,3209.39618,0.26872
409,3207.46746,0.26793
410,3205.53873,0.26725
411,3203.61001,0.26666
412,3201.68128,0.26602
413,3199.75256,0.26531
414,3197.82384,0.26452
415,3195.89511,0.26361
416,3193.96639,0.2627
417,3192.03767,0.26186
418,3190.10894,0.26112
419,3188.18022,0.26042
420,3186.25149,0.25959
421,3184.32277,0.25862
422,3182.39405,0.25768
423,3180.46532,0.25683
424,3178.5366,0.25595
425,3176.60788,0.255
426,3174.67915,0.25412
427,3172.75043,0.25334
428,3170.82171,0.2526
429,3168.89298,0.25189
430,3166.96426,0.25113
431,3165.03553,0.25024
432,3163.10681,0.24917
433,3161.17809,0.24805
434,3159.24936,0.24709
435,3157.32064,0.24631
436,3155.39192,0.24554
437,3153.46319,0.24471
438,3151.53447,0.24386
439,3149.60575,0.24298
440,3147.67702,0.24204
441,3145.7483,0.24107
442,3143.81957,0.24009
443,3141.89085,0.23914
444,3139.96213,0.23826
445,3138.0334,0.23742
446,3136.10468,0.23655
447,3134.17596,0.23559
448,3132.24723,0.23447
449,3130.31851,0.23339
450,3128.38978,0.23246
451,3126.46106,0.23159
452,3124.53234,0.23079
453,3122.60361,0.23004
454,3120.67489,0.22918
455,3118.74617,0.22819
456,3116.81744,0.22714
457,3114.88872,0.22605
458,3112.96,0.22503
459,3111.03127,0.22413
460,3109.10255,0.22324
461,3107.17382,0.22229
462,3105.2451,0.2212
463,3103.31638,0.21995
464,3101.38765,0.21865
465,3099.45893,0.21744
466,3097.53021,0.21638
467,3095.60148,0.21535
468,3093.67276,0.21429
469,3091.74404,0.21328
470,3089.81531,0.21218
471,3087.88659,0.21086
472,3085.95786,0.20959
473,3084.02914,0.20858
474,3082.10042,0.2076
475,3080.17169,0.20638
476,3078.24297,0.20508
477,3076.31425,0.20393
478,3074.38552,0.20291
479,3072.4568,0.2018
480,3070.52807,0.20064
481,3068.59935,0.19958
482,3066.67063,0.19858
483,3064.7419,0.19747
484,3062.81318,0.19623
485,3060.88446,0.19505
486,3058.95573,0.19398
487,3057.02701,0.19294
488,3055.09829,0.19194
489,3053.16956,0.191
490,3051.24084,0.18994
491,3049.31211,0.18874
492,3047.38339,0.18757
493,3045.45467,0.18649
494,3043.52594,0.18543
495,3041.59722,0.18433
496,3039.6685,0.18324
497,3037.73977,0.18218
498,3035.81105,0.18114
499,3033.88233,0.18013
500,3031.9536,0.17918
501,3030.02488,0.17823
502,3028.09615,0.17727
503,3026.16743,0.17639
504,3024.23871,0.17559
505,3022.30998,0.17472
506,3020.38126,0.17378
507,3018.45254,0.17297
508,3016.52381,0.1723
509,3014.59509,0.17151
510,3012.66636,0.17058
511,3010.73764,0.16966
512,3008.80892,0.16877
513,3006.88019,0.1679
514,3004.95147,0.16714
515,3003.02275,0.16648
516,3001.09402,0.16586
517,2999.1653,0.16528
518,2997.23658,0.16471
519,2995.30785,0.16409
520,2993.37913,0.16347
521,2991.4504,0.16293
522,2989.52168,0.16247
523,2987.59296,0.16204
524,2985.66423,0.16168
525,2983.73551,0.16144
526,2981.80679,0.16127
527,2979.87806,0.16118
528,2977.94934,0.16119
529,2976.02062,0.16129
530,2974.09189,0.16134
531,2972.16317,0.16133
532,2970.23444,0.1614
533,2968.30572,0.16155
534,2966.377,0.16175
535,2964.44827,0.16198
536,2962.51955,0.16213
537,2960.59083,0.1621
538,2958.6621,0.16195
539,2956.73338,0.16172
540,2954.80466,0.16137
541,2952.87593,0.16099
542,2950.94721,0.16071
543,2949.01848,0.16054
544,2947.08976,0.16051
545,2945.16104,0.16076
546,2943.23231,0.16126
547,2941.30359,0.16196
548,2939.37487,0.16285
549,2937.44614,0.16375
550,2935.51742,0.16461
551,2933.58869,0.16547
552,2931.65997,0.16626
553,2929.73125,0.16691
554,2927.80252,0.16727
555,2925.8738,0.16714
556,2923.94508,0.16642
557,2922.01635,0.16514
558,2920.08763,0.1633
559,2918.15891,0.1608
560,2916.23018,0.15774
561,2914.30146,0.15458
562,2912.37273,0.15168
563,2910.44401,0.14916
564,2908.51529,0.14698
565,2906.58656,0.14505
566,2904.65784,0.1433
567,2902.72912,0.1416
568,2900.80039,0.13983
569,2898.87167,0.13806
570,2896.94295,0.13652
571,2895.01422,0.13522
572,2893.0855,0.13382
573,2891.15677,0.13223
574,2889.22805,0.1307
575,2887.29933,0.12939
576,2885.3706,0.12824
577,2883.44188,0.1272
578,2881.51316,0.12631
579,2879.58443,0.12562
580,2877.65571,0.12507
581,2875.72698,0.12453
582,2873.79826,0.12395
583,2871.86954,0.12326
584,2869.94081,0.12249
585,2868.01209,0.12174
586,2866.08337,0.12115
587,2864.15464,0.12081
588,2862.22592,0.12088
589,2860.2972,0.12136
590,2858.36847,0.12207
591,2856.43975,0.12276
592,2854.51102,0.12314
593,2852.5823,0.12273
594,2850.65358,0.12107
595,2848.72485,0.11811
596,2846.79613,0.11438
597,2844.86741,0.11059
598,2842.93868,0.10725
599,2841.00996,0.10455
600,2839.08124,0.10237
601,2837.15251,0.10051
602,2835.22379,0.09891
603,2833.29506,0.09751
604,2831.36634,0.09616
605,2829.43762,0.09477
606,2827.50889,0.09341
607,2825.58017,0.0922
608,2823.65145,0.09114
609,2821.72272,0.09019
610,2819.794,0.08931
611,2817.86527,0.08842
612,2815.93655,0.08743
613,2814.00783,0.08645
614,2812.0791,0.08561
615,2810.15038,0.08486
616,2808.22166,0.08403
617,2806.29293,0.0831
618,2804.36421,0.08221
619,2802.43549,0.08144
620,2800.50676,0.08074
621,2798.57804,0.08006
622,2796.64931,0.07941
623,2794.72059,0.07875
624,2792.79187,0.07798
625,2790.86314,0.0772
626,2788.93442,0.07646
627,2787.0057,0.07568
628,2785.07697,0.07486
629,2783.14825,0.07406
630,2781.21953,0.07332
631,2779.2908,0.07267
632,2777.36208,0.07204
633,2775.43335,0.07139
634,2773.50463,0.07064
635,2771.57591,0.06986
636,2769.64718,0.06918
637,2767.71846,0.06859
638,2765.78974,0.06803
639,2763.86101,0.06747
640,2761.93229,0.06686
641,2760.00356,0.06621
642,2758.07484,0.06558
643,2756.14612,0.06494
644,2754.21739,0.06422
645,2752.28867,0.06351
646,2750.35995,0.06293
647,2748.43122,0.06238
648,2746.5025,0.06179
649,2744.57378,0.06121
650,2742.64505,0.06065
651,2740.71633,0.06007
652,2738.7876,0.05948
653,2736.85888,0.05891
654,2734.93016,0.05838
655,2733.00143,0.05787
656,2731.07271,0.05726
657,2729.14399,0.05657
658,2727.21526,0.05591
659,2725.28654,0.05537
660,2723.35782,0.05497
661,2721.42909,0.05453
662,2719.50037,0.05393
663,2717.57164,0.0533
664,2715.64292,0.0527
665,2713.7142,0.05213
666,2711.78547,0.05156
667,2709.85675,0.05091
668,2707.92803,0.05023
669,2705.9993,0.04967
670,2704.07058,0.04917
671,2702.14185,0.04867
672,2700.21313,0.0482
673,2698.28441,0.04779
674,2696.35568,0.04738
675,2694.42696,0.04688
676,2692.49824,0.04631
677,2690.56951,0.04583
678,2688.64079,0.04542
679,2686.71207,0.04491
680,2684.78334,0.04431
681,2682.85462,0.04384
682,2680.92589,0.04352
683,2678.99717,0.04317
684,2677.06845,0.04268
685,2675.13972,0.0421
686,2673.211,0.04155
687,2671.28228,0.04111
688,2669.35355,0.04073
689,2667.42483,0.04033
690,2665.49611,0.03984
691,2663.56738,0.03929
692,2661.63866,0.03882
693,2659.70993,0.03843
694,2657.78121,0.03801
695,2655.85249,0.03752
696,2653.92376,0.0371
697,2651.99504,0.03673
698,2650.06632,0.03626
699,2648.13759,0.03571
700,2646.20887,0.03522
701,2644.28014,0.03482
702,2642.35142,0.03442
703,2640.4227,0.03398
704,2638.49397,0.03354
705,2636.56525,0.03313
706,2634.63653,0.03278
707,2632.7078,0.03249
708,2630.77908,0.03219
709,2628.85036,0.03183
710,2626.92163,0.03141
711,2624.99291,0.03098
712,2623.06418,0.03053
713,2621.13546,0.03009
714,2619.20674,0.02971
715,2617.27801,0.02932
716,2615.34929,0.02886
717,2613.42057,0.0284
718,2611.49184,0.02799
719,2609.56312,0.02764
720,2607.6344,0.02737
721,2605.70567,0.02712
722,2603.77695,0.0268
723,2601.84822,0.02642
724,2599.9195,0.02606
725,2597.99078,0.02572
726,2596.06205,0.02539
727,2594.13333,0.02506
728,2592.20461,0.02476
729,2590.27588,0.02454
730,2588.34716,0.02431
731,2586.41843,0.02398
732,2584.48971,0.02358
733,2582.56099,0.02318
734,2580.63226,0.02281
735,2578.70354,0.02247
736,2576.77482,0.02216
737,2574.84609,0.02186
738,2572.91737,0.02159
739,2570.98865,0.02139
740,2569.05992,0.02124
741,2567.1312,0.02097
742,2565.20247,0.02066
743,2563.27375,0.0204
744,2561.34503,0.02012
745,2559.4163,0.01979
746,2557.48758,0.01951
747,2555.55886,0.0193
748,2553.63013,0.01908
749,2551.70141,0.01885
750,2549.77269,0.01862
751,2547.84396,0.01839
752,2545.91524,0.01813
753,2543.98651,0.01786
754,2542.05779,0.01761
755,2540.12907,0.01742
756,2538.20034,0.01721
757,2536.27162,0.01697
758,2534.3429,0.01673
759,2532.41417,0.01653
760,2530.48545,0.01634
761,2528.55673,0.01615
762,2526.628,0.01591
763,2524.69928,0.01569
764,2522.77055,0.01552
765,2520.84183,0.01534
766,2518.91311,0.01513
767,2516.98438,0.01487
768,2515.05566,0.01453
769,2513.12694,0.01426
770,2511.19821,0.01409
771,2509.26949,0.01388
772,2507.34076,0.01366
773,2505.41204,0.01352
774,2503.48332,0.01341
775,2501.55459,0.01321
776,2499.62587,0.01297
777,2497.69715,0.01274
778,2495.76842,0.01254
779,2493.8397,0.01234
780,2491.91098,0.01216
781,2489.98225,0.01204
782,2488.05353,0.01191
783,2486.1248,0.01172
784,2484.19608,0.0115
785,2482.26736,0.01129
786,2480.33863,0.01107
787,2478.40991,0.01081
788,2476.48119,0.01052
789,2474.55246,0.01031
790,2472.62374,0.01016
791,2470.69502,0.01002
792,2468.76629,0.00992
793,2466.83757,0.00981
794,2464.90884,0.0097
795,2462.98012,0.00952
796,2461.0514,0.00928
797,2459.12267,0.00903
798,2457.19395,0.00883
799,2455.26523,0.00863
800,2453.3365,0.00843
801,2451.40778,0.0082
802,2449.47905,0.00797
803,2447.55033,0.00776
804,2445.62161,0.00759
805,2443.69288,0.00745
806,2441.76416,0.00737
807,2439.83544,0.00725
808,2437.90671,0.00705
809,2435.97799,0.00682
810,2434.04927,0.00665
811,2432.12054,0.00653
812,2430.19182,0.00641
813,2428.26309,0.00632
814,2426.33437,0.00621
815,2424.40565,0.00608
816,2422.47692,0.00588
817,2420.5482,0.00562
818,2418.61948,0.0054
819,2416.69075,0.00529
820,2414.76203,0.00522
821,2412.83331,0.00515
822,2410.90458,0.00507
823,2408.97586,0.00492
824,2407.04713,0.0047
825,2405.11841,0.00451
826,2403.18969,0.00441
827,2401.26096,0.00435
828,2399.33224,0.00422
829,2397.40352,0.00402
830,2395.47479,0.00385
831,2393.54607,0.00373
832,2391.61734,0.00361
833,2389.68862,0.00346
834,2387.7599,0.00336
835,2385.83117,0.00335
836,2383.90245,0.00337
837,2381.97373,0.00337
838,2380.045,0.00336
839,2378.11628,0.0034
840,2376.18756,0.00351
841,2374.25883,0.00361
842,2372.33011,0.00364
843,2370.40138,0.00365
844,2368.47266,0.00367
845,2366.54394,0.00359
846,2364.61521,0.00338
847,2362.68649,0.00325
848,2360.75777,0.00332
849,2358.82904,0.00346
850,2356.90032,0.00349
851,2354.9716,0.00327
852,2353.04287,0.0029
853,2351.11415,0.00261
854,2349.18542,0.00254
855,2347.2567,0.00261
856,2345.32798,0.00268
857,2343.39925,0.00271
858,2341.47053,0.00272
859,2339.54181,0.00267
860,2337.61308,0.00252
861,2335.68436,0.00234
862,2333.75563,0.00225
863,2331.82691,0.00219
864,2329.89819,0.00206
865,2327.96946,0.00188
866,2326.04074,0.00177
867,2324.11202,0.00176
868,2322.18329,0.00177
869,2320.25457,0.00168
870,2318.32585,0.00148
871,2316.39712,0.00134
872,2314.4684,0.0013
873,2312.53967,0.00129
874,2310.61095,0.00124
875,2308.68223,0.00109
876,2306.7535,0.00089
877,2304.82478,0.00073
878,2302.89606,0.00067
879,2300.96733,0.00066
880,2299.03861,0.00063
881,2297.10989,0.00058
882,2295.18116,0.00055
883,2293.25244,0.0005
884,2291.32371,0.00047
885,2289.39499,0.00049
886,2287.46627,0.00054
887,2285.53754,0.00053
888,2283.60882,0.00048
889,2281.6801,0.00043
890,2279.75137,0.0004
891,2277.82265,0.00036
892,2275.89392,0.00029
893,2273.9652,0.00028
894,2272.03648,0.00036
