,wavenumber,absorbance
0,3996.31543,0.00018
1,3994.38671,0.00017
2,3992.45799,6e-05
3,3990.52926,0.0
4,3988.60054,8e-05
5,3986.67182,0.00029
6,3984.74309,0.00048
7,3982.81437,0.00054
8,3980.88564,0.0005
9,3978.95692,0.00043
10,3977.0282,0.00043
11,3975.09947,0.00054
12,3973.17075,0.00068
13,3971.24203,0.0007
14,3969.3133,0.00062
15,3967.38458,0.00058
16,3965.45586,0.00058
17,3963.52713,0.00055
18,3961.59841,0.00058
19,3959.66968,0.00074
20,3957.74096,0.00091
21,3955.81224,0.00098
22,3953.88351,0.00102
23,3951.95479,0.00105
24,3950.02607,0.00096
25,3948.09734,0.00073
26,3946.16862,0.00064
27,3944.2399,0.00076
28,3942.31117,0.00079
29,3940.38245,0.00071
30,3938.45372,0.00074
31,3936.525,0.00101
32,3934.59628,0.00139
33,3932.66755,0.00152
34,3930.73883,0.00125
35,3928.81011,0.00098
36,3926.88138,0.00099
37,3924.95266,0.00109
38,3923.02393,0.00118
39,3921.09521,0.0013
40,3919.16649,0.0012
41,3917.23776,0.00081
42,3915.30904,0.00055
43,3913.38032,0.00063
44,3911.45159,0.00082
45,3909.52287,0.00103
46,3907.59415,0.00146
47,3905.66542,0.00197
48,3903.7367,0.00206
49,3901.80797,0.00164
50,3899.87925,0.001
51,3897.95053,0.00058
52,3896.0218,0.00072
53,3894.09308,0.00114
54,3892.16436,0.00116
55,3890.23563,0.00086
56,3888.30691,0.00097
57,3886.37819,0.00131
58,3884.44946,0.00138
59,3882.52074,0.00134
60,3880.59201,0.00115
61,3878.66329,0.00084
62,3876.73457,0.00091
63,3874.80584,0.00129
64,3872.87712,0.00159
65,3870.9484,0.00147
66,3869.01967,0.00104
67,3867.09095,0.00097
68,3865.16222,0.00115
69,3863.2335,0.00098
70,3861.30478,0.00077
71,3859.37605,0.00114
72,3857.44733,0.0021
73,3855.51861,0.00281
74,3853.58988,0.00209
75,3851.66116,0.00053
76,3849.73244,0.0
77,3847.80371,0.0005
78,3845.87499,0.0012
79,3843.94626,0.00166
80,3842.01754,0.00197
81,3840.08882,0.00216
82,3838.16009,0.00188
83,3836.23137,0.00126
84,3834.30265,0.0009
85,3832.37392,0.00091
86,3830.4452,0.0011
87,3828.51648,0.00132
88,3826.58775,0.00156
89,3824.65903,0.00201
90,3822.7303,0.00236
91,3820.80158,0.00199
92,3818.87286,0.00141
93,3816.94413,0.00104
94,3815.01541,0.00066
95,3813.08669,0.00074
96,3811.15796,0.00156
97,3809.22924,0.00242
98,3807.30052,0.00273
99,3805.37179,0.0028
100,3803.44307,0.00298
101,3801.51434,0.00277
102,3799.58562,0.00239
103,3797.6569,0.00239
104,3795.72817,0.00241
105,3793.79945,0.00232
106,3791.87073,0.00242
107,3789.942,0.00279
108,3788.01328,0.00323
109,3786.08455,0.00348
110,3784.15583,0.00354
111,3782.22711,0.00368
112,3780.29838,0.00383
113,3778.36966,0.00386
114,3776.44094,0.0041
115,3774.51221,0.00465
116,3772.58349,0.00524
117,3770.65477,0.00558
118,3768.72604,0.00568
119,3766.79732,0.00581
120,3764.86859,0.0061
121,3762.93987,0.00668
122,3761.01115,0.0074
123,3759.08242,0.00787
124,3757.1537,0.00818
125,3755.22498,0.0089
126,3753.29625,0.01005
127,3751.36753,0.01094
128,3749.43881,0.01132
129,3747.51008,0.01182
130,3745.58136,0.01238
131,3743.65263,0.01262
132,3741.72391,0.01323
133,3739.79519,0.01462
134,3737.86646,0.01623
135,3735.93774,0.01732
136,3734.00902,0.01784
137,3732.08029,0.01851
138,3730.15157,0.01975
139,3728.22284,0.02144
140,3726.29412,0.02326
141,3724.3654,0.02509
142,3722.43667,0.02703
143,3720.50795,0.02909
144,3718.57923,0.03131
145,3716.6505,0.03381
146,3714.72178,0.03666
147,3712.79306,0.03975
148,3710.86433,0.04276
149,3708.93561,0.04562
150,3707.00688,0.04864
151,3705.07816,0.05201
152,3703.14944,0.05561
153,3701.22071,0.05927
154,3699.29199,0.06296
155,3697.36327,0.06666
156,3695.43454,0.0703
157,3693.50582,0.07384
158,3691.5771,0.07752
159,3689.64837,0.08148
160,3687.71965,0.08554
161,3685.79092,0.08963
162,3683.8622,0.09397
163,3681.93348,0.09861
164,3680.00475,0.10339
165,3678.07603,0.10828
166,3676.14731,0.11344
167,3674.21858,0.1186
168,3672.28986,0.12343
169,3670.36113,0.12825
170,3668.43241,0.13295
171,3666.50369,0.1372
172,3664.57496,0.14122
173,3662.64624,0.1452
174,3660.71752,0.14922
175,3658.78879,0.15327
176,3656.86007,0.15732
177,3654.93135,0.16126
178,3653.00262,0.16502
179,3651.0739,0.16859
180,3649.14517,0.17178
181,3647.21645,0.17464
182,3645.28773,0.17763
183,3643.359,0.1809
184,3641.43028,0.18428
185,3639.50156,0.18759
186,3637.57283,0.19074
187,3635.64411,0.19366
188,3633.71539,0.19634
189,3631.78666,0.19881
190,3629.85794,0.20116
191,3627.92921,0.20357
192,3626.00049,0.20623
193,3624.07177,0.20913
194,3622.14304,0.21203
195,3620.21432,0.21452
196,3618.2856,0.21642
197,3616.35687,0.21814
198,3614.42815,0.22
199,3612.49942,0.22185
200,3610.5707,0.22359
201,3608.64198,0.22532
202,3606.71325,0.22704
203,3604.78453,0.22886
204,3602.85581,0.23088
