,wavenumber,absorbance
0,3999.20852,0.00032
1,3998.72634,0.0001
2,3998.24416,1e-05
3,3997.76198,0.0
4,3997.2798,9e-05
5,3996.79762,0.00022
6,3996.31543,0.0003
7,3995.83325,0.00039
8,3995.35107,0.00067
9,3994.86889,0.00094
10,3994.38671,0.00101
11,3993.90453,0.00105
12,3993.42235,0.00113
13,3992.94017,0.00112
14,3992.45799,0.00096
15,3991.97581,0.00083
16,3991.49363,0.00084
17,3991.01144,0.0009
18,3990.52926,0.00091
19,3990.04708,0.00092
20,3989.5649,0.00109
21,3989.08272,0.00137
22,3988.60054,0.00157
23,3988.11836,0.00163
24,3987.63618,0.00157
25,3987.154,0.0014
26,3986.67182,0.0012
27,3986.18963,0.00105
28,3985.70745,0.00102
29,3985.22527,0.00111
30,3984.74309,0.00115
31,3984.26091,0.00106
32,3983.77873,0.00111
33,3983.29655,0.00145
34,3982.81437,0.00185
35,3982.33219,0.00192
36,3981.85001,0.00156
37,3981.36783,0.00118
38,3980.88564,0.00125
39,3980.40346,0.00168
40,3979.92128,0.00206
41,3979.4391,0.00226
42,3978.95692,0.00232
43,3978.47474,0.00208
44,3977.99256,0.00146
45,3977.51038,0.00091
46,3977.0282,0.00094
47,3976.54602,0.00153
48,3976.06384,0.00195
49,3975.58165,0.00185
50,3975.09947,0.00171
51,3974.61729,0.00182
52,3974.13511,0.00196
53,3973.65293,0.00195
54,3973.17075,0.00193
55,3972.68857,0.00198
56,3972.20639,0.00208
57,3971.72421,0.00204
58,3971.24203,0.00168
59,3970.75985,0.00122
60,3970.27766,0.00107
61,3969.79548,0.00135
62,3969.3133,0.00181
63,3968.83112,0.00216
64,3968.34894,0.00235
65,3967.86676,0.00247
66,3967.38458,0.0025
67,3966.9024,0.00236
68,3966.42022,0.0021
69,3965.93804,0.00188
70,3965.45586,0.00177
71,3964.97367,0.00172
72,3964.49149,0.00158
73,3964.00931,0.00119
74,3963.52713,0.0007
75,3963.04495,0.0008
76,3962.56277,0.00179
77,3962.08059,0.00278
78,3961.59841,0.00279
79,3961.11623,0.00216
80,3960.63405,0.00172
81,3960.15187,0.00179
82,3959.66968,0.00203
83,3959.1875,0.00214
84,3958.70532,0.00214
85,3958.22314,0.00208
86,3957.74096,0.00207
87,3957.25878,0.00225
88,3956.7766,0.00261
89,3956.29442,0.003
90,3955.81224,0.00328
91,3955.33006,0.00328
92,3954.84788,0.00285
93,3954.36569,0.00219
94,3953.88351,0.00181
95,3953.40133,0.00197
96,3952.91915,0.00232
97,3952.43697,0.00227
98,3951.95479,0.00173
99,3951.47261,0.00118
100,3950.99043,0.00127
101,3950.50825,0.00206
102,3950.02607,0.00277
103,3949.54389,0.00259
104,3949.0617,0.00209
105,3948.57952,0.00237
106,3948.09734,0.00339
107,3947.61516,0.00408
108,3947.13298,0.00378
109,3946.6508,0.00294
110,3946.16862,0.00234
111,3945.68644,0.00213
112,3945.20426,0.00187
113,3944.72208,0.0012
114,3944.2399,0.00043
115,3943.75771,0.00055
116,3943.27553,0.002
117,3942.79335,0.00366
118,3942.31117,0.00405
119,3941.82899,0.00323
120,3941.34681,0.0025
121,3940.86463,0.00244
122,3940.38245,0.00263
123,3939.90027,0.00266
124,3939.41809,0.00258
125,3938.93591,0.00257
126,3938.45372,0.00268
127,3937.97154,0.00287
128,3937.48936,0.00311
129,3937.00718,0.00328
130,3936.525,0.00323
131,3936.04282,0.00292
132,3935.56064,0.00254
133,3935.07846,0.00237
134,3934.59628,0.00238
135,3934.1141,0.00229
136,3933.63192,0.00218
137,3933.14973,0.00257
138,3932.66755,0.0034
139,3932.18537,0.00376
140,3931.70319,0.00319
141,3931.22101,0.00226
142,3930.73883,0.00186
143,3930.25665,0.00216
144,3929.77447,0.00281
145,3929.29229,0.00338
146,3928.81011,0.00356
147,3928.32793,0.00336
148,3927.84574,0.00293
149,3927.36356,0.00233
150,3926.88138,0.00164
151,3926.3992,0.00124
152,3925.91702,0.00149
153,3925.43484,0.00222
154,3924.95266,0.00283
155,3924.47048,0.00306
156,3923.9883,0.00311
157,3923.50612,0.00312
158,3923.02393,0.00298
159,3922.54175,0.00258
160,3922.05957,0.00199
161,3921.57739,0.00153
162,3921.09521,0.00159
163,3920.61303,0.0023
164,3920.13085,0.00311
