,wavenumber,absorbance
0,3996.31543,0.0
1,3994.38671,0.00026
2,3992.45799,0.00043
3,3990.52926,0.00049
4,3988.60054,0.00055
5,3986.67182,0.00061
6,3984.74309,0.0006
7,3982.81437,0.00059
8,3980.88564,0.00065
9,3978.95692,0.0007
10,3977.0282,0.00066
11,3975.09947,0.00055
12,3973.17075,0.00046
13,3971.24203,0.00046
14,3969.3133,0.00054
15,3967.38458,0.00081
16,3965.45586,0.00118
17,3963.52713,0.00131
18,3961.59841,0.00115
19,3959.66968,0.00104
20,3957.74096,0.00108
21,3955.81224,0.00113
22,3953.88351,0.0012
23,3951.95479,0.00133
24,3950.02607,0.00133
25,3948.09734,0.00116
26,3946.16862,0.00112
27,3944.2399,0.00117
28,3942.31117,0.00099
29,3940.38245,0.00081
30,3938.45372,0.00103
31,3936.525,0.0015
32,3934.59628,0.00178
33,3932.66755,0.00158
34,3930.73883,0.00119
35,3928.81011,0.00119
36,3926.88138,0.00156
37,3924.95266,0.00175
38,3923.02393,0.00176
39,3921.09521,0.00186
40,3919.16649,0.00177
41,3917.23776,0.00126
42,3915.30904,0.00077
43,3913.38032,0.00068
44,3911.45159,0.00102
45,3909.52287,0.0017
46,3907.59415,0.00244
47,3905.66542,0.00262
48,3903.7367,0.002
49,3901.80797,0.00111
50,3899.87925,0.00043
51,3897.95053,0.00033
52,3896.0218,0.0011
53,3894.09308,0.00206
54,3892.16436,0.00211
55,3890.23563,0.00165
56,3888.30691,0.00179
57,3886.37819,0.00201
58,3884.44946,0.0018
59,3882.52074,0.00165
60,3880.59201,0.00135
61,3878.66329,0.00115
62,3876.73457,0.00175
63,3874.80584,0.0026
64,3872.87712,0.00291
65,3870.9484,0.00247
66,3869.01967,0.00162
67,3867.09095,0.00142
68,3865.16222,0.0016
69,3863.2335,0.00123
70,3861.30478,0.00099
71,3859.37605,0.00192
72,3857.44733,0.00379
73,3855.51861,0.0049
74,3853.58988,0.00325
75,3851.66116,0.0005
76,3849.73244,0.0
77,3847.80371,0.00119
78,3845.87499,0.00239
79,3843.94626,0.00317
80,3842.01754,0.00379
81,3840.08882,0.00398
82,3838.16009,0.00311
83,3836.23137,0.0019
84,3834.30265,0.00153
85,3832.37392,0.0017
86,3830.4452,0.00189
87,3828.51648,0.00221
88,3826.58775,0.00282
89,3824.65903,0.00382
90,3822.7303,0.00448
91,3820.80158,0.0039
92,3818.87286,0.00308
93,3816.94413,0.00273
94,3815.01541,0.00223
95,3813.08669,0.00231
96,3811.15796,0.00355
97,3809.22924,0.00492
98,3807.30052,0.00525
99,3805.37179,0.00508
