,wavenumber,absorbance
0,3996.31543,0.00014
1,3994.38671,0.00025
2,3992.45799,0.0003
3,3990.52926,0.00023
4,3988.60054,8e-05
5,3986.67182,0.0
6,3984.74309,9e-05
7,3982.81437,0.0003
8,3980.88564,0.00053
9,3978.95692,0.00066
10,3977.0282,0.00059
11,3975.09947,0.0004
12,3973.17075,0.0003
13,3971.24203,0.00036
14,3969.3133,0.00039
15,3967.38458,0.0003
16,3965.45586,0.00023
17,3963.52713,0.00024
18,3961.59841,0.00026
19,3959.66968,0.00032
20,3957.74096,0.00042
21,3955.81224,0.00047
22,3953.88351,0.00044
23,3951.95479,0.00045
24,3950.02607,0.00055
25,3948.09734,0.00059
26,3946.16862,0.00055
27,3944.2399,0.00049
28,3942.31117,0.00035
29,3940.38245,0.00022
30,3938.45372,0.00031
31,3936.525,0.00055
32,3934.59628,0.00069
33,3932.66755,0.00062
34,3930.73883,0.00049
35,3928.81011,0.00051
36,3926.88138,0.00059
37,3924.95266,0.0005
38,3923.02393,0.00037
39,3921.09521,0.00041
40,3919.16649,0.00052
41,3917.23776,0.00049
42,3915.30904,0.00035
43,3913.38032,0.00025
44,3911.45159,0.00022
45,3909.52287,0.00035
46,3907.59415,0.0007
47,3905.66542,0.00105
48,3903.7367,0.00112
49,3901.80797,0.00093
50,3899.87925,0.00062
51,3897.95053,0.00035
52,3896.0218,0.00039
53,3894.09308,0.00061
54,3892.16436,0.00044
55,3890.23563,-2e-05
56,3888.30691,-8e-05
57,3886.37819,0.00021
58,3884.44946,0.00045
59,3882.52074,0.00061
60,3880.59201,0.00051
61,3878.66329,0.00023
62,3876.73457,0.00019
63,3874.80584,0.00037
64,3872.87712,0.00046
65,3870.9484,0.00031
66,3869.01967,0.0
67,3867.09095,0.0
68,3865.16222,0.00033
69,3863.2335,0.00037
70,3861.30478,0.00015
71,3859.37605,0.00023
72,3857.44733,0.0009
73,3855.51861,0.00169
74,3853.58988,0.0015
75,3851.66116,0.00034
76,3849.73244,-0.00029
77,3847.80371,-7e-05
78,3845.87499,0.00045
79,3843.94626,0.00089
80,3842.01754,0.00107
81,3840.08882,0.00087
82,3838.16009,0.00032
83,3836.23137,-0.00012
84,3834.30265,-6e-05
85,3832.37392,0.00026
86,3830.4452,0.00061
87,3828.51648,0.00084
88,3826.58775,0.0009
89,3824.65903,0.001
90,3822.7303,0.0011
91,3820.80158,0.00082
92,3818.87286,0.00051
93,3816.94413,0.00053
94,3815.01541,0.00045
95,3813.08669,0.00037
96,3811.15796,0.00067
97,3809.22924,0.00119
98,3807.30052,0.00149
99,3805.37179,0.00163
100,3803.44307,0.00189
101,3801.51434,0.00201
102,3799.58562,0.00193
103,3797.6569,0.00192
104,3795.72817,0.00184
105,3793.79945,0.00169
106,3791.87073,0.00173
107,3789.942,0.00204
108,3788.01328,0.00249
109,3786.08455,0.00292
110,3784.15583,0.00327
111,3782.22711,0.00354
112,3780.29838,0.00363
113,3778.36966,0.00357
114,3776.44094,0.00373
115,3774.51221,0.00418
116,3772.58349,0.00468
117,3770.65477,0.00502
118,3768.72604,0.00535
119,3766.79732,0.00576
120,3764.86859,0.00613
121,3762.93987,0.00651
122,3761.01115,0.00697
123,3759.08242,0.00744
124,3757.1537,0.00803
125,3755.22498,0.00902
126,3753.29625,0.01023
127,3751.36753,0.01105
128,3749.43881,0.01132
129,3747.51008,0.01176
130,3745.58136,0.01235
131,3743.65263,0.01262
132,3741.72391,0.01302
133,3739.79519,0.01403
134,3737.86646,0.01534
135,3735.93774,0.01643
136,3734.00902,0.01728
137,3732.08029,0.01829
138,3730.15157,0.01962
139,3728.22284,0.02128
140,3726.29412,0.02319
141,3724.3654,0.02517
142,3722.43667,0.02723
143,3720.50795,0.02956
144,3718.57923,0.03213
145,3716.6505,0.03478
146,3714.72178,0.03763
147,3712.79306,0.04088
148,3710.86433,0.04445
149,3708.93561,0.04798
150,3707.00688,0.05136
151,3705.07816,0.05489
152,3703.14944,0.05898
153,3701.22071,0.06358
154,3699.29199,0.06809
155,3697.36327,0.07228
156,3695.43454,0.07632
