,wavenumber,absorbance
0,3747.24323,0.0003
1,3745.31464,0.0023
2,3743.38605,6e-05
3,3741.45747,0.0
4,3739.52888,0.00258
5,3737.6003,0.00368
6,3735.67171,0.0036
7,3733.74312,0.00339
8,3731.81454,0.00379
9,3729.88595,0.00417
10,3727.95736,0.0055
11,3726.02878,0.00657
12,3724.10019,0.00711
13,3722.17161,0.00859
14,3720.24302,0.00962
15,3718.31443,0.01143
16,3716.38585,0.0137
17,3714.45726,0.01662
18,3712.52867,0.01945
19,3710.60009,0.02079
20,3708.6715,0.02374
21,3706.74291,0.02724
22,3704.81433,0.03097
23,3702.88574,0.03426
24,3700.95716,0.03611
25,3699.02857,0.03822
26,3697.09998,0.03976
27,3695.1714,0.04098
28,3693.24281,0.04169
29,3691.31422,0.04308
30,3689.38564,0.04418
31,3687.45705,0.04381
32,3685.52846,0.04571
33,3683.59988,0.04915
34,3681.67129,0.05268
35,3679.74271,0.05597
36,3677.81412,0.06029
37,3675.88553,0.06391
38,3673.95695,0.06608
39,3672.02836,0.07113
40,3670.09977,0.07506
41,3668.17119,0.07772
42,3666.2426,0.08226
43,3664.31402,0.08656
44,3662.38543,0.09089
45,3660.45684,0.09471
46,3658.52826,0.09877
47,3656.59967,0.10215
48,3654.67108,0.10442
49,3652.7425,0.10871
50,3650.81391,0.11251
51,3648.88532,0.11412
52,3646.95674,0.11579
53,3645.02815,0.11869
54,3643.09957,0.12187
55,3641.17098,0.12459
56,3639.24239,0.12729
57,3637.31381,0.1297
58,3635.38522,0.1325
59,3633.45663,0.13527
60,3631.52805,0.13852
61,3629.59946,0.14114
62,3627.67088,0.14113
63,3625.74229,0.14257
64,3623.8137,0.14455
65,3621.88512,0.14569
66,3619.95653,0.1461
67,3618.02794,0.1444
68,3616.09936,0.14351
69,3614.17077,0.14326
70,3612.24218,0.14249
71,3610.3136,0.14207
72,3608.38501,0.14109
73,3606.45643,0.14028
74,3604.52784,0.14038
75,3602.59925,0.14044
76,3600.67067,0.14022
77,3598.74208,0.14034
78,3596.81349,0.14054
79,3594.88491,0.14031
80,3592.95632,0.14015
81,3591.02774,0.14079
82,3589.09915,0.14152
83,3587.17056,0.14138
84,3585.24198,0.14162
85,3583.31339,0.14253
86,3581.3848,0.14346
87,3579.45622,0.14443
88,3577.52763,0.14518
89,3575.59904,0.14609
90,3573.67046,0.14711
91,3571.74187,0.14821
92,3569.81329,0.14971
93,3567.8847,0.15075
94,3565.95611,0.15135
95,3564.02753,0.15246
96,3562.09894,0.15387
97,3560.17035,0.15513
98,3558.24177,0.15643
99,3556.31318,0.15772
100,3554.38459,0.15892
101,3552.45601,0.1599
102,3550.52742,0.16097
103,3548.59884,0.16263
104,3546.67025,0.16387
105,3544.74166,0.16469
106,3542.81308,0.16597
107,3540.88449,0.16744
108,3538.9559,0.16892
109,3537.02732,0.1701
110,3535.09873,0.17113
111,3533.17015,0.1724
112,3531.24156,0.17368
113,3529.31297,0.17487
114,3527.38439,0.17611
115,3525.4558,0.1774
116,3523.52721,0.17851
117,3521.59863,0.1795
118,3519.67004,0.18062
119,3517.74145,0.18177
120,3515.81287,0.18287
121,3513.88428,0.18415
122,3511.9557,0.18536
123,3510.02711,0.18626
124,3508.09852,0.18727
125,3506.16994,0.18853
126,3504.24135,0.18983
127,3502.31276,0.19085
128,3500.38418,0.19192
129,3498.45559,0.19318
130,3496.52701,0.19421
131,3494.59842,0.19519
132,3492.66983,0.19627
133,3490.74125,0.1974
134,3488.81266,0.19835
135,3486.88407,0.19925
136,3484.95549,0.20021
137,3483.0269,0.20121
138,3481.09831,0.20233
139,3479.16973,0.20321
140,3477.24114,0.20398
141,3475.31256,0.20483
142,3473.38397,0.20565
143,3471.45538,0.20642
144,3469.5268,0.20719
145,3467.59821,0.20814
146,3465.66962,0.20904
147,3463.74104,0.20974
148,3461.81245,0.21048
149,3459.88386,0.21141
150,3457.95528,0.21228
151,3456.02669,0.213
152,3454.09811,0.21375
153,3452.16952,0.21432
154,3450.24093,0.21495
155,3448.31235,0.21576
156,3446.38376,0.21643
157,3444.45517,0.21717
158,3442.52659,0.21794
159,3440.598,0.21848
160,3438.66942,0.21908
161,3436.74083,0.21994
162,3434.81224,0.22055
163,3432.88366,0.22105
164,3430.95507,0.22158
165,3429.02648,0.22193
166,3427.0979,0.22256
167,3425.16931,0.22337
168,3423.24072,0.22397
169,3421.31214,0.22436
170,3419.38355,0.22458
171,3417.45497,0.22509
172,3415.52638,0.2257
173,3413.59779,0.22595
174,3411.66921,0.22625
175,3409.74062,0.22653
176,3407.81203,0.22676
177,3405.88345,0.22732
178,3403.95486,0.22774
179,3402.02628,0.22803
180,3400.09769,0.22845
181,3398.1691,0.22865
182,3396.24052,0.22877
183,3394.31193,0.22915
184,3392.38334,0.22959
185,3390.45476,0.22979
186,3388.52617,0.22988
187,3386.59758,0.23
188,3384.669,0.23021
189,3382.74041,0.23053
190,3380.81183,0.23082
191,3378.88324,0.2311
192,3376.95465,0.23126
193,3375.02607,0.23142
194,3373.09748,0.23167
195,3371.16889,0.23189
196,3369.24031,0.23208
197,3367.31172,0.23222
198,3365.38314,0.23248
199,3363.45455,0.23269
200,3361.52596,0.23279
201,3359.59738,0.23297
202,3357.66879,0.23318
203,3355.7402,0.23338
204,3353.81162,0.23352
205,3351.88303,0.23362
206,3349.95444,0.23362
207,3348.02586,0.23374
208,3346.09727,0.23413
209,3344.16869,0.23421
210,3342.2401,0.23405
211,3340.31151,0.23407
212,3338.38293,0.23422
213,3336.45434,0.23436
214,3334.52575,0.23422
215,3332.59717,0.23404
216,3330.66858,0.23407
217,3328.73999,0.23413
218,3326.81141,0.23428
219,3324.88282,0.23437
220,3322.95424,0.23435
221,3321.02565,0.23418
222,3319.09706,0.23396
223,3317.16848,0.23392
224,3315.23989,0.23377
225,3313.3113,0.23357
226,3311.38272,0.23358
227,3309.45413,0.23372
228,3307.52555,0.23368
229,3305.59696,0.23339
230,3303.66837,0.23313
231,3301.73979,0.23289
232,3299.8112,0.23279
233,3297.88261,0.23256
234,3295.95403,0.23225
235,3294.02544,0.23207
236,3292.09685,0.23175
237,3290.16827,0.23142
238,3288.23968,0.23096
239,3286.3111,0.2305
240,3284.38251,0.23018
241,3282.45392,0.22967
242,3280.52534,0.22902
243,3278.59675,0.22847
244,3276.66816,0.22809
245,3274.73958,0.22738
246,3272.81099,0.22636
247,3270.88241,0.2255
248,3268.95382,0.22481
249,3267.02523,0.22418
250,3265.09665,0.2234
251,3263.16806,0.22244
252,3261.23947,0.22139
253,3259.31089,0.22024
254,3257.3823,0.2191
255,3255.45371,0.2181
256,3253.52513,0.21719
257,3251.59654,0.21626
258,3249.66796,0.21536
259,3247.73937,0.21437
260,3245.81078,0.21331
261,3243.8822,0.21226
262,3241.95361,0.2113
