,wavenumber,absorbance
0,3747.24323,0.0
1,3745.31464,0.00152
2,3743.38605,0.00019
3,3741.45747,0.00068
4,3739.52888,0.0033
5,3737.6003,0.00472
6,3735.67171,0.00478
7,3733.74312,0.00451
8,3731.81454,0.00516
9,3729.88595,0.00604
10,3727.95736,0.00757
11,3726.02878,0.00899
12,3724.10019,0.00998
13,3722.17161,0.01179
14,3720.24302,0.01328
15,3718.31443,0.01549
16,3716.38585,0.0183
17,3714.45726,0.02166
18,3712.52867,0.02489
19,3710.60009,0.02699
20,3708.6715,0.03035
21,3706.74291,0.03407
22,3704.81433,0.03865
23,3702.88574,0.04292
24,3700.95716,0.04528
25,3699.02857,0.04786
26,3697.09998,0.04962
27,3695.1714,0.05087
28,3693.24281,0.05179
29,3691.31422,0.05266
30,3689.38564,0.05349
31,3687.45705,0.05468
32,3685.52846,0.05778
33,3683.59988,0.06107
34,3681.67129,0.06477
35,3679.74271,0.06892
36,3677.81412,0.07344
37,3675.88553,0.07742
38,3673.95695,0.08146
39,3672.02836,0.08734
40,3670.09977,0.09199
41,3668.17119,0.09614
42,3666.2426,0.10171
43,3664.31402,0.10729
44,3662.38543,0.11263
45,3660.45684,0.11756
46,3658.52826,0.12235
47,3656.59967,0.12673
48,3654.67108,0.1304
49,3652.7425,0.1342
50,3650.81391,0.13758
51,3648.88532,0.14025
52,3646.95674,0.14303
53,3645.02815,0.1467
54,3643.09957,0.15058
55,3641.17098,0.15379
56,3639.24239,0.15654
57,3637.31381,0.1594
58,3635.38522,0.1626
59,3633.45663,0.1657
60,3631.52805,0.16906
61,3629.59946,0.17188
62,3627.67088,0.17273
63,3625.74229,0.17445
64,3623.8137,0.17659
65,3621.88512,0.17767
66,3619.95653,0.17757
67,3618.02794,0.17554
68,3616.09936,0.17396
69,3614.17077,0.17304
70,3612.24218,0.17183
71,3610.3136,0.17072
72,3608.38501,0.16948
73,3606.45643,0.16836
74,3604.52784,0.16775
75,3602.59925,0.16761
76,3600.67067,0.16703
77,3598.74208,0.16617
