,wavenumber,absorbance
0,3747.24323,0.0
1,3745.31464,0.00012
2,3743.38605,0.001
3,3741.45747,0.0015
4,3739.52888,0.00147
5,3737.6003,0.00166
6,3735.67171,0.0022
7,3733.74312,0.00276
8,3731.81454,0.00326
9,3729.88595,0.00384
10,3727.95736,0.00449
11,3726.02878,0.00529
12,3724.10019,0.00631
13,3722.17161,0.0073
14,3720.24302,0.00867
15,3718.31443,0.01057
16,3716.38585,0.01264
17,3714.45726,0.01493
18,3712.52867,0.01776
19,3710.60009,0.0212
20,3708.6715,0.02435
21,3706.74291,0.02723
22,3704.81433,0.03043
23,3702.88574,0.034
24,3700.95716,0.03726
25,3699.02857,0.03951
26,3697.09998,0.04082
27,3695.1714,0.04149
28,3693.24281,0.04184
29,3691.31422,0.04231
30,3689.38564,0.0435
31,3687.45705,0.04559
32,3685.52846,0.04775
33,3683.59988,0.05001
34,3681.67129,0.0528
35,3679.74271,0.05603
36,3677.81412,0.05951
37,3675.88553,0.06386
38,3673.95695,0.06871
39,3672.02836,0.07263
40,3670.09977,0.07707
41,3668.17119,0.08198
42,3666.2426,0.08631
43,3664.31402,0.09059
44,3662.38543,0.09481
45,3660.45684,0.09918
46,3658.52826,0.10315
47,3656.59967,0.10699
48,3654.67108,0.11083
49,3652.7425,0.11381
50,3650.81391,0.11694
51,3648.88532,0.12069
52,3646.95674,0.12402
53,3645.02815,0.1267
54,3643.09957,0.12923
55,3641.17098,0.13183
56,3639.24239,0.13459
57,3637.31381,0.13748
58,3635.38522,0.14038
59,3633.45663,0.14324
60,3631.52805,0.14552
61,3629.59946,0.14795
62,3627.67088,0.1506
63,3625.74229,0.15196
64,3623.8137,0.15276
65,3621.88512,0.15335
66,3619.95653,0.15322
67,3618.02794,0.15231
68,3616.09936,0.15071
69,3614.17077,0.14909
70,3612.24218,0.14776
71,3610.3136,0.14642
72,3608.38501,0.14536
73,3606.45643,0.14446
74,3604.52784,0.14358
75,3602.59925,0.14273
76,3600.67067,0.14189
77,3598.74208,0.14122
78,3596.81349,0.14065
79,3594.88491,0.14018
80,3592.95632,0.1398
81,3591.02774,0.13942
82,3589.09915,0.13914
83,3587.17056,0.13914
84,3585.24198,0.13924
85,3583.31339,0.13922
86,3581.3848,0.13924
87,3579.45622,0.13948
88,3577.52763,0.14007
89,3575.59904,0.1407
90,3573.67046,0.14112
91,3571.74187,0.14171
92,3569.81329,0.14238
93,3567.8847,0.14307
94,3565.95611,0.14397
95,3564.02753,0.14489
96,3562.09894,0.14584
97,3560.17035,0.14672
98,3558.24177,0.14756
99,3556.31318,0.14851
100,3554.38459,0.14937
101,3552.45601,0.15019
102,3550.52742,0.15109
103,3548.59884,0.15197
104,3546.67025,0.1529
105,3544.74166,0.15389
106,3542.81308,0.15473
107,3540.88449,0.15547
108,3538.9559,0.15641
109,3537.02732,0.15744
110,3535.09873,0.15844
111,3533.17015,0.15938
112,3531.24156,0.16029
113,3529.31297,0.16133
114,3527.38439,0.16223
